LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250103L072,HCI,3-Jan-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Store,3,7.66,8,66000,147450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L045,HCI,3-Jan-2025,CDELC,A8471ZX,Deli Serdang,Sumatera Utara,,,Store,8,7.65,12,98000,200466.67,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,1,REGULAR,,
250103D067,HCI,3-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,24,8.55,9,88500,190966.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103D052,AHI,3-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,298,8.86,8,47000,126566.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L050,HCI,3-Jan-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Store,3,2.54,2,67500,151666.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,1,REGULAR,,
250103C195,HCI,3-Jan-2025,CDELC,BK8023LM,Medan,Sumatera Utara,,,Customer,3,7.82,13,79500,228672.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103D074,HCI,3-Jan-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,2,7.71,9,25000,98997.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,,,
250103C298,HCI,3-Jan-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Customer,2,8.17,8,51500,214400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103D051,AHI,3-Jan-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,248,8.61,9,48000,129450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L043,HCI,3-Jan-2025,CDELC,BK8075MQ,Medan,Sumatera Utara,,,Store,12,8.63,11,107000,269466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L040,HCI,3-Jan-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Store,30,8.19,12,87000,238497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L041,HCI,3-Jan-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,26,7.24,13,62000,143233.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250101D038,HCI,3-Jan-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Store,24,8.73,6,48000,275833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103D065,HCI,3-Jan-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,14,9.44,8,50000,163916.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L047,HCI,3-Jan-2025,CDELC,BK8047MQ,Medan,Sumatera Utara,,,Store,38,9.17,16,95000,322833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103C188,HCI,3-Jan-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,13,7.16,8,119000,346833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L037,HCI,3-Jan-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Store,13,7.77,11,113000,340833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103C206,FBI,3-Jan-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,16,2.99,5,118000,345833.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250103L039,HCI,3-Jan-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Store,13,7.76,13,110000,337833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L038,HCI,3-Jan-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Store,26,7.43,13,103000,178666.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103L048,HCI,3-Jan-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Store,21,7.27,12,75000,251100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250103C205,FBI,3-Jan-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,9,2.85,5,59000,147195.0,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250108C211,HCI,8-Jan-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Customer,1,7.34,9,40000,182816.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108C247,HCI,8-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Customer,1,7.55,9,33000,114450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108L050,HCI,8-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,1,8.17,8,25000,72416.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108C253,HCI,8-Jan-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,3,7.71,9,28000,109233.34,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250108C190,FBI,8-Jan-2025,PICKUP,BK8136LM,Binjai,Sumatera Utara,,,Customer,8,2.95,5,79000,160450.0,,Binjai,MINI VAN BOX,Internal,Sumatera UtaraBinjaiMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250108D045,HCI,8-Jan-2025,CDELC,BK8023LM,Medan,Sumatera Utara,,,Store,49,7.98,4,73500,236400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108D060,AHI,8-Jan-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Store,200,7.1,8,45000,232148.8,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108D033,AHI,8-Jan-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,10,7.83,6,42000,229148.8,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108D059,AHI,8-Jan-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Store,19,7.19,9,40000,202900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108L051,HCI,8-Jan-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,1,8.85,8,33000,175816.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108L062,HCI,8-Jan-2025,CDELC,BK8813MG,Deli Serdang,Sumatera Utara,,,Store,3,7.67,9,60000,162466.67,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,1,REGULAR,,
250108C156,HCI,8-Jan-2025,CDELC,BK8047MQ,Medan,Sumatera Utara,,,Customer,10,7.43,8,30000,132466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108L069,FBI,8-Jan-2025,PICKUP,A8330VX,Pematangsiantar,Sumatera Utara,,,Store,4,2.82,2,371500,576433.33,,Pematangsiantar,MINI VAN BOX,Internal,Sumatera UtaraPematangsiantarMINI VAN BOX,LUAR KOTA,,1,REGULAR,,
250108D042,HCI,8-Jan-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,18,7.66,5,71000,275933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108L044,HCI,8-Jan-2025,CDELC,BK8031LM,Binjai,Sumatera Utara,,,Store,2,8.44,9,132000,336933.33,,Binjai,CDE,Internal,Sumatera UtaraBinjaiCDE,DALAM KOTA,,1,REGULAR,,
250108D041,HCI,8-Jan-2025,CDELC,A8471ZX,Medan,Sumatera Utara,,,Store,44,8.16,6,20000,122466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108D036,AHI,8-Jan-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Store,5,3,9,33000,192133.33,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,1,REGULAR,,
250108C163,HCI,8-Jan-2025,CDELC,A8471ZX,Medan,Sumatera Utara,,,Customer,3,8.86,9,35000,114566.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250106L048,HCI,6-Jan-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,11,8.37,9,90500,326800.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250106L050,HCI,6-Jan-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,237,7.97,8,58000,294300.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C232,HCI,7-Jan-2025,CDELC,BK8047MQ,Medan,Sumatera Utara,,,Customer,2,7.93,8,41000,83083.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107L058,HCI,7-Jan-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,18,9.69,12,100000,290588.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107L062,HCI,7-Jan-2025,CDELC,BK8299MH,Deli Serdang,Sumatera Utara,,,Store,19,7.94,8,99000,261900.0,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,1,REGULAR,,
250107L055,HCI,7-Jan-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Store,14,8.24,11,97000,259900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107L054,HCI,7-Jan-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Store,12,9.99,11,40000,202466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107D026,AHI,7-Jan-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,33,8.27,8,39000,190497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C174,HCI,7-Jan-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Customer,15,7.96,8,103000,265466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C194,FBI,7-Jan-2025,PICKUP,BK8136LM,Binjai,Sumatera Utara,,,Customer,10,2.98,5,63000,290833.33,,Binjai,MINI VAN BOX,Internal,Sumatera UtaraBinjaiMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250107C254,HCI,7-Jan-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Customer,1,7.88,8,30000,143916.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C171,HCI,7-Jan-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,19,8.37,12,95000,322833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C285,HCI,7-Jan-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Customer,4,8.33,8,40000,153916.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,1,REGULAR,,
250107L056,HCI,7-Jan-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Store,23,7.03,13,48000,161916.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C197,FBI,7-Jan-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,4,2.89,3,72000,299833.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250107D038,HCI,7-Jan-2025,CDELC,A8471ZX,Medan,Sumatera Utara,,,Store,2,7.02,9,35000,262833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C178,HCI,7-Jan-2025,PICKUP,BK8091LM,Medan,Sumatera Utara,,,Customer,4,2.34,3,88000,163666.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,1,REGULAR,,
250107C248,HCI,7-Jan-2025,CDELC,BK8023LM,Medan,Sumatera Utara,,,Customer,1,6.27,8,38000,214100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107L064,HCI,7-Jan-2025,CDELC,BK8075MQ,Medan,Sumatera Utara,,,Store,27,7.66,13,80000,256100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107D030,HCI,7-Jan-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Store,5,2.63,7,113000,164801.0,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,1,REGULAR,,
250107C279,HCI,7-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Customer,1,9.52,9,28000,109450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107D021,AHI,7-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,29,7.71,4,60000,107416.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C175,HCI,7-Jan-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Customer,13,8.58,9,56000,218466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107L060,HCI,7-Jan-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,16,7.17,9,100500,263400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107D022,AHI,7-Jan-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Store,54,7.33,7,58500,221400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107L059,HCI,7-Jan-2025,CDELC,BK8009MI,Binjai,Sumatera Utara,,,Store,6,9.17,6,109500,252316.67,,Binjai,CDE,Internal,Sumatera UtaraBinjaiCDE,DALAM KOTA,,1,REGULAR,,
250107C252,HCI,7-Jan-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Customer,1,9.47,8,25000,167816.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107C245,HCI,7-Jan-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Customer,1,8.77,8,31000,133466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105C154,HCI,5-Jan-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,15,9.59,9,70000,274933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105C156,HCI,5-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Customer,8,8.91,6,89000,293933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105L050,HCI,5-Jan-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,560,8.21,10,53000,257933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105L051,HCI,5-Jan-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,7,7.41,6,55000,259933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105C158,HCI,5-Jan-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Customer,11,9.73,13,75000,234133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105C152,HCI,5-Jan-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Customer,7,9.45,7,80000,191400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105L054,HCI,5-Jan-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,11,9.72,10,114000,225400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105C161,HCI,5-Jan-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Customer,4,8.21,7,35000,119166.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250105C151,HCI,5-Jan-2025,CDELC,A8471ZX,Binjai,Sumatera Utara,,,Customer,10,9.19,7,124500,276966.67,,Binjai,CDE,Internal,Sumatera UtaraBinjaiCDE,DALAM KOTA,,1,REGULAR,,
250108C154,HCI,8-Jan-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,16,9.13,14,80000,631788.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250102C214,HCI,2-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Customer,34,7.29,13,50000,574100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250107L032,HCI,8-Jan-2025,FUSO,BK8815MG,Banda Aceh,NAD,,,Store,68,29.43,1,1993000,2155466.67,,Banda Aceh,FUSO,Internal,NADBanda AcehFUSO,LUAR KOTA,,1,NON REGULAR,,
250109D052,AHI,9-Jan-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Store,27,7.26,8,25000,100748.5,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D081,AHI,9-Jan-2025,CDELC,BK8299MH,Medan,Sumatera Utara,,,Store,55,7.78,6,20000,182466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D074,AHI,9-Jan-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,69,8.42,6,45000,158916.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109C252,HCI,9-Jan-2025,PICKUP,BK8091LM,Medan,Sumatera Utara,,,Customer,11,2.15,3,110000,337833.33,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,1,REGULAR,,
250109D073,AHI,9-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,76,8.53,8,30000,143916.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109L053,HCI,9-Jan-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Store,6,2.69,4,64000,291833.33,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,1,REGULAR,,
250109D051,AHI,9-Jan-2025,CDELC,A8471ZX,Medan,Sumatera Utara,,,Store,28,8.04,7,35000,72833.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D078,AHI,9-Jan-2025,CDELC,BK8023LM,Medan,Sumatera Utara,,,Store,8,8.17,8,28000,116050.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109C177,FBI,9-Jan-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,5,2.86,4,59000,235100.0,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250109D049,AHI,9-Jan-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Store,58,8.66,7,23000,174094.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109C178,FBI,9-Jan-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,6,2.49,3,53500,216400.0,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250109D053,AHI,9-Jan-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Store,17,8.87,6,50000,144833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D079,AHI,9-Jan-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Store,67,7.42,2,50000,144833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,NON REGULAR,,
250109D087,AHI,9-Jan-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,9,8.44,6,32000,113233.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D062,HCI,9-Jan-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,4,7.73,6,32000,113450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D065,HCI,9-Jan-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,7,8.87,6,61500,224400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D063,HCI,9-Jan-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Store,7,7.76,4,65000,227900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250108D034,AHI,9-Jan-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Store,34,9.75,6,35000,320633.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D071,AHI,9-Jan-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Store,68,8.26,8,30000,315633.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D048,AHI,9-Jan-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Store,22,9.03,8,40000,142466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D064,HCI,9-Jan-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,7,6.99,6,55000,157466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250109D076,AHI,9-Jan-2025,CDELC,BK8192MQ,Medan,Sumatera Utara,,,Store,90,8.92,7,115000,319933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104D041,HCI,4-Jan-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,18,8.61,6,53500,258433.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104C192,HCI,4-Jan-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Customer,2,7.95,7,45000,147466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104D048,AHI,4-Jan-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,1,7.38,8,25000,184133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104D045,HCI,4-Jan-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Store,14,8.47,4,65000,144566.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104D049,AHI,4-Jan-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,90,7.13,7,29000,140400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104D036,AHI,4-Jan-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Store,13,2.59,7,31000,221300.0,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,1,REGULAR,,
250104C183,HCI,4-Jan-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Customer,11,7.19,8,40000,82083.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104L046,HCI,4-Jan-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Store,9,7.89,11,92000,167748.5,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104D039,AHI,4-Jan-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Store,21,8.16,6,55000,130748.5,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104C209,FBI,4-Jan-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,6,2.95,4,61500,224400.0,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250104C187,HCI,4-Jan-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Customer,14,9.92,9,60000,222900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250104C210,FBI,4-Jan-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,11,1.84,4,49000,211466.67,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250102L063,HCI,2-Jan-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Store,15,8.82,8,102500,388133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250102C215,HCI,2-Jan-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,17,8.54,13,99000,289588.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250102C210,HCI,2-Jan-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Customer,9,7.43,8,80000,242466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250102C217,HCI,2-Jan-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Customer,15,8.87,12,83000,310833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
250102C212,HCI,2-Jan-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Customer,17,8.03,10,56000,283833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,1,REGULAR,,
