LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
251129C071,HCI,11/29/2025,CDELC,A8767ZA,Bogor,Jabodetabek,,,Customer,7,3.09,,4,368180,1416953,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129C072,HCI,11/29/2025,CDELC,A8359ZA,Tangerang,Jabodetabek,,,Customer,4,4.95,,4,113584,1162357,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251129C125,HCI,11/29/2025,CDELC,A8074YX,Serang,Banten,,,Customer,5,0.27,,5,81940,1116112,,Serang,CDE LONG CHASSIS,Internal,BantenSerangCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129C138,HCI,11/29/2025,CDELC,A8471VC,Depok,Jabodetabek,,,Customer,2,3.17,,2,203788,1394988,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251129C144,HCI,11/29/2025,CDELC,A8326VX,Jakarta Selatan,Jabodetabek,,,Customer,1,0.02,,1,124580,1160674,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129C145,HCI,11/29/2025,PICKUP,A8905VB,Jakarta Utara,Jabodetabek,,,Customer,4,1.08,,4,222800,1214533,,Jakarta Utara,PICKUP,Internal,JabodetabekJakarta UtaraPICKUP,DALAM KOTA,,11,REGULAR,,
251129C146,HCI,11/29/2025,CDELC,A8849ZA,Jakarta Utara,Jabodetabek,,,Customer,1,1.25,,1,222060,1270833,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251129C153,HCI,11/29/2025,CDELC,A8542ZH,Bogor,Jabodetabek,,,Customer,6,5.95,,5,269644,1346069,,Bogor,CDE PICKUP,Internal,JabodetabekBogorCDE PICKUP,DALAM KOTA,,11,REGULAR,,
251129C154,HCI,11/29/2025,PICKUP,A8140ZV,Tangerang,Jabodetabek,,,Customer,2,1.42,,2,164900,1154525,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,11,REGULAR,,
251129C162,HCI,11/29/2025,CDELC,A8471YX,Jakarta Pusat,Jabodetabek,,,Customer,2,6.23,,2,130472,1164644,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251129C166,HCI,11/29/2025,PICKUP,A8647VB,Jakarta Timur,Jabodetabek,,,Customer,4,1.35,,2,122300,1114033,,Jakarta Timur,PICKUP,Internal,JabodetabekJakarta TimurPICKUP,DALAM KOTA,,11,REGULAR,,
251129C170,HCI,11/29/2025,CDELC,A8544ZH,Tangerang,Jabodetabek,,,Customer,1,0.25,,1,117852,1111895,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,11,REGULAR,,
251129C175,HCI,11/29/2025,CDELC,A8077VC,Jakarta Utara,Jabodetabek,,,Customer,20,5.85,,8,226752,1403652,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129C177,HCI,11/29/2025,CDELC,A8098VC,Jakarta Utara,Jabodetabek,,,Customer,9,2.66,,8,283432,1460332,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129D045,HCI,11/29/2025,CDDLC,B9939SCF,Tangerang,Jabodetabek,,,Store,25,8.08,,3,115920,523108,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129D046,HCI,11/29/2025,CDDLC,A8959VB,Depok,Jabodetabek,,,Store,18,6.64,,2,311196,884463,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129D081,HCI,11/29/2025,CDELC,A8465ZT,Jakarta Selatan,Jabodetabek,,,Store,3,11.0,,3,242268,1369936,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129D090,HCI,11/29/2025,CDELC,A8544ZH,Bekasi,Jabodetabek,,,Store,3,10.0,,2,189980,515623,,Bekasi,CDE,Internal,JabodetabekBekasiCDE,DALAM KOTA,,11,REGULAR,,
251129D091,HCI,11/29/2025,CDELC,A8233VC,Tangerang,Jabodetabek,,,Store,,11.0,,,73512,444062,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251129H006,HCI,11/29/2025,FUSO,A8494YX,Bogor,Jabodetabek,,,HUB,61,24.22,,1,336400,906958,,Bogor,Fuso,Internal,JabodetabekBogorFuso,DALAM KOTA,,11,REGULAR,,
251129H007,HCI,11/29/2025,WINGBOX,B9067BEN,Tangerang,Jabodetabek,,,HUB,77,29.89,,1,123652,948019,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,11,REGULAR,,
251129H008,HCI,11/29/2025,FUSO,A8495YX,Jakarta Utara,Jabodetabek,,,HUB,36,17.04,,1,365528,936086,,Jakarta Utara,Fuso,Internal,JabodetabekJakarta UtaraFuso,DALAM KOTA,,11,REGULAR,,
251129H009,HCI,11/29/2025,FUSO,A8625YX,Bogor,Jabodetabek,,,HUB,60,20.78,,1,363588,934146,,Bogor,Fuso,Internal,JabodetabekBogorFuso,DALAM KOTA,,11,REGULAR,,
251129O001,HCI,11/29/2025,WINGBOX,B9071BEN,Serang,Banten,,,Other Delivery/Cikande,1,42.0,,1,318992,1143359,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,11,REGULAR,,
251129O002,HCI,11/29/2025,WINGBOX,A8120VB,Serang,Banten,,,Other Delivery/Cikande,1,42.0,,1,166364,990731,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,11,REGULAR,,
251129X030,HCI,11/29/2025,PICKUP,B1578HFA,Serang,Banten,,,Other Delivery,2,0.55,,2,191800,476445,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,11,REGULAR,,
251129X045,HCI,11/29/2025,PICKUP,B1578HFA,Serang,Banten,,,Other Delivery,1,0.28,,1,93400,378045,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,11,REGULAR,,
251130C006,HCI,11/30/2025,CONT-40,,Bekasi,Jabodetabek,,,HUB,83,34.6,,1,,0,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,11,REGULAR,,
251130D073,HCI,11/30/2025,CONT-40,A8064VB,Bekasi,Jabodetabek,,,Store,1,52.0,,1,513836,1003253,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,11,REGULAR,,
251130D066,HCI,11/30/2025,CONT-40,A8064VB,Tangerang,Jabodetabek,,,Store,1,52.0,,1,332560,821977,,Tangerang,CONT-40,Internal,JabodetabekTangerangCONT-40,DALAM KOTA,,11,REGULAR,,
251130C042,HCI,11/30/2025,CDELC,A8074VC,Jakarta Barat,Jabodetabek,,,Customer,4,8.87,,4,159292,1336192,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251130C095,HCI,11/30/2025,CDELC,A8074YX,Jakarta Pusat,Jabodetabek,,,Customer,8,1.36,,7,152584,1186756,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C136,HCI,11/30/2025,CDELC,A8075YX,Bogor,Jabodetabek,,,Customer,3,0.63,,3,274592,1308764,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130D058,HCI,11/30/2025,CDELC,A8077VC,Jakarta Barat,Jabodetabek,,,Store,1,11.0,,1,110444,618944,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130D067,HCI,11/30/2025,CONT-40,A8086VB,Bekasi,Jabodetabek,,,Store,1,52.0,,1,408940,1164973,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,11,REGULAR,,
251130C135,HCI,11/30/2025,CDELC,A8096VC,Jakarta Selatan,Jabodetabek,,,Customer,3,0.81,,2,217300,1394200,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C137,HCI,11/30/2025,CDELC,A8098VC,Depok,Jabodetabek,,,Customer,3,1.15,,3,255960,1432860,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C033,HCI,11/30/2025,CDELC,A8103VC,Jakarta Selatan,Jabodetabek,,,Customer,15,11.0,,9,171076,1347976,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130H002,HCI,11/30/2025,WINGBOX,A8120VB,Bandung,Jawa Barat,,,HUB,64,38.26,,1,998035,1822402,,Bandung,WINGBOX,Internal,Jawa BaratBandungWINGBOX,LUAR KOTA,,11,REGULAR,,
251130H003,HCI,11/30/2025,WINGBOX,A8121VB,Bogor,Jabodetabek,,,HUB,95,29.66,,1,325168,1149535,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,11,REGULAR,,
251130H055,HCI,11/30/2025,CDDLC,A8149VC,Tasikmalaya,Jawa Barat,,,HUB,31,16.0,,2,1.295.200,1868467,,Tasikmalaya,CDD LONG CHASSIS,Internal,Jawa BaratTasikmalayaCDD LONG CHASSIS,LUAR KOTA,,11,REGULAR,,
251130D057,HCI,11/30/2025,CDDLC,A8150VC,Jakarta Timur,Jabodetabek,,,Store,1,4.71,,1,211028,784295,,Jakarta Timur,CDD LONG CHASSIS,Internal,JabodetabekJakarta TimurCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C036,HCI,11/30/2025,CDELC,A8187YX,Jakarta Barat,Jabodetabek,,,Customer,27,6.01,,13,165100,1199272,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C133,HCI,11/30/2025,CDELC,A8233VC,Cilegon,Banten,,,Customer,3,1.64,,3,292852,1479552,,Cilegon,CDE LONG CHASSIS,Internal,BantenCilegonCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C035,HCI,11/30/2025,CDELC,A8326VX,Jakarta Barat,Jabodetabek,,,Customer,26,8.21,,12,159288,1195382,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C094,HCI,11/30/2025,CDELC,A8359ZA,Jakarta Selatan,Jabodetabek,,,Customer,21,2.82,,6,170312,1219085,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C097,HCI,11/30/2025,CDELC,A8465ZT,Tangerang,Jabodetabek,,,Customer,25,4.13,,9,136068,1263736,,Tangerang,CDELC,Internal,JabodetabekTangerangCDELC,DALAM KOTA,,11,REGULAR,,
251130C040,HCI,11/30/2025,CDELC,A8470VC,Serang,Banten,,,Customer,9,8.64,,6,362740,1553940,,Serang,CDE LONG CHASSIS,Internal,BantenSerangCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C039,HCI,11/30/2025,CDELC,A8471VC,Tangerang,Jabodetabek,,,Customer,17,4.66,,11,124716,1315916,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C037,HCI,11/30/2025,CDELC,A8471YX,Tangerang,Jabodetabek,,,Customer,6,3.09,,6,137048,1171220,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C091,HCI,11/30/2025,CDELC,A8477VC,Jakarta Selatan,Jabodetabek,,,Customer,17,6.69,,4,123044,1314244,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C043,HCI,11/30/2025,CDELC,A8487VC,Jakarta Timur,Jabodetabek,,,Customer,5,2.78,,5,244680,1435880,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251130C029,HCI,11/30/2025,CDELC,A8495ZH,Bogor,Jabodetabek,,,Customer,21,5.04,,14,311200,1408085,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C107,HCI,11/30/2025,CDELC,A8496ZH,Bekasi,Jabodetabek,,,Customer,12,8.84,,1,214688,1311573,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251130C038,HCI,11/30/2025,CDELC,A8506VC,Bogor,Jabodetabek,,,Customer,15,6.95,,7,176708,1367908,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C101,HCI,11/30/2025,CDELC,A8512VC,Tangerang,Jabodetabek,,,Customer,7,3.47,,4,204004,1395204,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C099,HCI,11/30/2025,CDELC,A8519VC,Jakarta Selatan,Jabodetabek,,,Customer,18,4.53,,6,175964,1367164,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130H005,HCI,11/30/2025,CDDLC,A8529XA,Jakarta Utara,Jabodetabek,,,HUB,51,12.45,,2,271728,677025,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C007,HCI,11/30/2025,CDELC,A8541ZH,Tangerang,Jabodetabek,,,Customer,8,4.44,,6,228148,1222191,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,11,NON REGULAR,,
251130C145,HCI,11/30/2025,CDELC,A8541ZH,Cilegon,Banten,,,Customer,2,1.55,,1,193784,1187827,,Cilegon,CDE,Internal,BantenCilegonCDE,DALAM KOTA,,11,REGULAR,,
251130C109,HCI,11/30/2025,CDELC,A8542ZH,Bogor,Jabodetabek,,,Customer,3,3.84,,3,252472,1328897,,Bogor,CDE PICKUP,Internal,JabodetabekBogorCDE PICKUP,DALAM KOTA,,11,REGULAR,,
251130C096,HCI,11/30/2025,CDELC,A8544ZH,Jakarta Timur,Jabodetabek,,,Customer,10,5.33,,10,340408,1437293,,Jakarta Timur,CDE,Internal,JabodetabekJakarta TimurCDE,DALAM KOTA,,11,REGULAR,,
251130C125,HCI,11/30/2025,CDELC,A8619WX,Jakarta Selatan,Jabodetabek,,,Customer,14,4.08,,13,245520,1281614,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130H007,HCI,11/30/2025,FUSO,A8625YX,Bogor,Jabodetabek,,,HUB,68,21.68,,2,331152,901710,,Bogor,FUSO,Internal,JabodetabekBogorFUSO,DALAM KOTA,,11,REGULAR,,
251130C031,HCI,11/30/2025,CDELC,A8747XA,Jakarta Timur,Jabodetabek,,,Customer,8,3.0,,6,180996,1217493,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C098,HCI,11/30/2025,CDELC,A8874VA,Serang,Banten,,,Customer,13,6.64,,9,233728,1270225,,Serang,CDELC,Internal,BantenSerangCDELC,DALAM KOTA,,11,REGULAR,,
251130C119,HCI,11/30/2025,CDELC,A8874ZF,Bogor,Jabodetabek,,,Customer,13,5.14,,12,290804,1387689,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130H053,HCI,11/30/2025,CDDLC,A8909XY,Tangerang,Jabodetabek,,,HUB,7,4.35,,1,86648,485187,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C030,HCI,11/30/2025,CDELC,A8913WX,Bogor,Jabodetabek,,,Customer,27,6.77,,14,263828,1299922,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130C044,HCI,11/30/2025,CDELC,A8914VB,Jakarta Selatan,Jabodetabek,,,Customer,6,8.75,,5,212952,1389852,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251130C041,HCI,11/30/2025,CDDLC,A8959VB,Cilegon,Banten,,,Customer,34,15.79,,13,369024,1610691,,Cilegon,CDD LONG CHASSIS,Internal,BantenCilegonCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130X017,HCI,11/30/2025,PICKUP,B1578HFA,Serang,Banten,,,Other Delivery,2,0.55,,2,158000,504490,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,11,REGULAR,,
251130X016,HCI,11/30/2025,PICKUP,B2679UBI,Tangerang,Jabodetabek,,,Other Delivery,1,0.28,,1,127500,418363,,Tangerang,MIN VAN OPS,Internal,JabodetabekTangerangMIN VAN OPS,DALAM KOTA,,11,REGULAR,,
251130X048,HCI,11/30/2025,PICKUP,B2685UBI,Serang,Banten,,,Other Delivery,1,0.28,,1,83400,403433,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,11,REGULAR,,
251130C034,HCI,11/30/2025,CDELC,B9017SCF,Jakarta Selatan,Jabodetabek,,,Customer,18,3.89,,11,196520,1257786,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251130O001,HCI,11/30/2025,WINGBOX,B9067BEN,Serang,Banten,,,Other Delivery/Cikande,1,42.0,,1,318592,1142959,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,11,REGULAR,,
251130H004,HCI,11/30/2025,WINGBOX,B9069BEN,Tangerang,Jabodetabek,,,HUB,107,40.85,,3,210000,1034367,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,11,REGULAR,,
251130C102,HCI,11/30/2025,CDELC,B9941SCF,Tangerang,Jabodetabek,,,Customer,9,2.3,,6,105404,1180992,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251201D055,HCI,12/1/2025,CONT-40,A8064VB,Serang,Banten,,,Store,,52.0,,,162556,651973,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,12,REGULAR,,
251201D060,HCI,12/1/2025,CONT-40,A8064VB,Serang,Banten,,,Store,1,52.0,,1,173532,662949,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,12,REGULAR,,
251201C053,HCI,12/1/2025,CDELC,A8074VC,Jakarta Selatan,Jabodetabek,,,Customer,20,6.32,,15,257228,988528,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C062,HCI,12/1/2025,CDELC,A8074YX,Jakarta Barat,Jabodetabek,,,Customer,15,5.6,,9,153460,742032,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C042,HCI,12/1/2025,CDELC,A8075YX,Jakarta Selatan,Jabodetabek,,,Customer,7,1.7,,7,212012,800584,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C050,HCI,12/1/2025,CDELC,A8076YX,Jakarta Timur,Jabodetabek,,,Customer,15,3.99,,13,214456,803028,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C183,HCI,12/1/2025,CDELC,A8077VC,Cilegon,Banten,,,Customer,1,1.74,,1,223508,811958,,Cilegon,CDE LONG CHASSIS,Internal,BantenCilegonCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C181,HCI,12/1/2025,CDELC,A8077VC,Tangerang,Jabodetabek,,,Customer,4,3.76,,5,89468,677918,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201D056,HCI,12/1/2025,CONT-40,A8086VB,Serang,Banten,,,Store,,52.0,,,167724,923757,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,12,REGULAR,,
251201C191,HCI,12/1/2025,CDELC,A8096VC,Bogor,Jabodetabek,,,Customer,4,4.73,,4,258736,990036,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C057,HCI,12/1/2025,CDELC,A8097VC,Jakarta Selatan,Jabodetabek,,,Customer,11,6.51,,10,294020,1025320,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C146,HCI,12/1/2025,CDELC,A8098VC,Tangerang,Jabodetabek,,,Customer,12,8.16,,7,58204,789504,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C046,HCI,12/1/2025,CDELC,A8103VC,Jakarta Pusat,Jabodetabek,,,Customer,1,6.76,,1,146252,877552,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251201O002,HCI,12/1/2025,WINGBOX,A8120VB,Serang,Banten,,,Other Delivery/Cikande,1,42.0,,1,158748,983115,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,12,REGULAR,,
251201H017,HCI,12/1/2025,WINGBOX,A8121VB,Bogor,Jabodetabek,,,HUB,84,34.48,,1,378004,1202371,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,12,REGULAR,,
251201D038,HCI,12/1/2025,CDDLC,A8128ZH,Bekasi,Jabodetabek,,,Store,13,14.91,,1,250232,720412,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C190,HCI,12/1/2025,PICKUP,A8140ZV,Tangerang,Jabodetabek,,,Customer,4,3.0,,4,133200,628013,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,12,REGULAR,,
251201C206,HCI,12/1/2025,PICKUP,A8140ZV,Tangerang,Jabodetabek,,,Customer,2,1.42,,2,118000,612813,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,12,REGULAR,,
251201C063,HCI,12/1/2025,CDELC,A8144ZH,Jakarta Barat,Jabodetabek,,,Customer,13,5.65,,12,249996,901281,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C182,HCI,12/1/2025,CDDLC,A8150VC,Jakarta Timur,Jabodetabek,,,Customer,1,4.52,,1,296428,1092495,,Jakarta Timur,CDD LONG CHASSIS,Internal,JabodetabekJakarta TimurCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C169,HCI,12/1/2025,CDELC,A8187YX,Jakarta Barat,Jabodetabek,,,Customer,7,3.54,,5,145348,733920,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C171,HCI,12/1/2025,CDELC,A8233VC,Tangerang,Jabodetabek,,,Customer,7,5.94,,3,103788,697138,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201D040,HCI,12/1/2025,CDELC,A8233VC,Jakarta Selatan,Jabodetabek,,,Store,1,11.0,,1,132568,503118,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C043,HCI,12/1/2025,CDELC,A8326VX,Tangerang,Jabodetabek,,,Customer,9,2.44,,9,191148,781642,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C056,HCI,12/1/2025,CDELC,A8359ZA,Jakarta Selatan,Jabodetabek,,,Customer,17,4.85,,14,218584,821757,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201H056,HCI,12/1/2025,CDDLC,A8456ZY,Tangerang,Jabodetabek,,,HUB,5,2.06,,1,134640,536682,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C047,HCI,12/1/2025,CDELC,A8465ZT,Jakarta Selatan,Jabodetabek,,,Customer,7,7.21,,6,227180,909248,,Jakarta Selatan,CDELC,Internal,JabodetabekJakarta SelatanCDELC,DALAM KOTA,,12,REGULAR,,
251201C148,HCI,12/1/2025,CDELC,A8470VC,Tangerang,Jabodetabek,,,Customer,9,5.51,,8,36992,782592,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C052,HCI,12/1/2025,CDELC,A8471VC,Bogor,Jabodetabek,,,Customer,15,4.23,,9,104828,850428,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251201C055,HCI,12/1/2025,CDELC,A8471YX,Jakarta Selatan,Jabodetabek,,,Customer,13,6.97,,10,233192,821764,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
