LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
251228C056,AHI,12/28/2025,CDELC,A8073VC,Karawang,Jabodetabek,,,Customer,10,2.58,,9,308696,936266,,Karawang,CDE PICK UP,Internal,JabodetabekKarawangCDE PICK UP,DALAM KOTA,,12,REGULAR,,
251228C055,AHI,12/28/2025,CDELC,A8909VB,Bekasi,Jabodetabek,,,Customer,12,3.3,,12,138092,908512,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228H038,AHI,12/28/2025,CDELC,A8569VC,Bekasi,Jabodetabek,,,HUB,12,7.27,,2,209316,751676,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D045,AHI,12/28/2025,CDDLC,A8652ZF,Tangerang,Jabodetabek,,,Store,85,8.0,,2,256180,764540,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251227L034,AHI,12/28/2025,CDDLC,B9938SCF,Bandung,Jawa Barat,,,Store,77,10.82,,1,807500.0,1306960,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,12,REGULAR,,
251228D044,AHI,12/28/2025,CDDLC,A8451ZY,Tangerang,Jabodetabek,,,Store,30,8.0,,1,262716,697809,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228X028,AHI,12/28/2025,CDDLC,A8492ZH,Bogor,Jabodetabek,,,Other Delivery,1,16.0,,1,224036,732396,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251227L029,AHI,12/28/2025,CDDLC,A8151VC,Tasikmalaya,Jawa Barat,,,Store,10,12.22,,1,1118000,1710827,,Tasikmalaya,CDD LONG CHASSIS,Internal,Jawa BaratTasikmalayaCDD LONG CHASSIS,LUAR KOTA,,12,REGULAR,,
251228H030,AHI,12/28/2025,CDELC,A8572VC,Tangerang,Jabodetabek,,,HUB,11,1.83,,1,242772,785132,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228H036,AHI,12/28/2025,CDDLC,A8960ZD,Depok,Jabodetabek,,,HUB,10,2.02,,2,310932,801210,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D074,AHI,12/28/2025,CDDLC,A8192ZV,Jakarta Selatan,Jabodetabek,,,Store,57,7.66,,1,220532,747825,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228L013,AHI,12/28/2025,CDDLC,B9940SCF,Tasikmalaya,Jawa Barat,,,Store,132,12.28,,2,1118500,1617960,,Tasikmalaya,CDD LONG CHASSIS,Internal,Jawa BaratTasikmalayaCDD LONG CHASSIS,LUAR KOTA,,12,REGULAR,,
251228H034,AHI,12/28/2025,CDDLC,A8148VC,Jakarta Utara,Jabodetabek,,,HUB,15,4.63,,2,210824,765817,,Jakarta Utara,CDD PICK UP,Internal,JabodetabekJakarta UtaraCDD PICK UP,DALAM KOTA,,12,REGULAR,,
251227L033,AHI,12/28/2025,CDDLC,A8571ZE,Cirebon,Jawa Barat,,,Store,133,12.06,,1,788000,1287460,,Cirebon,CDD LONG CHASSIS,Internal,Jawa BaratCirebonCDD LONG CHASSIS,LUAR KOTA,,12,REGULAR,,
251228H037,AHI,12/28/2025,CDDLC,A8961ZD,Jakarta Timur,Jabodetabek,,,HUB,12,1.99,,2,97260,486534,,Jakarta Timur,CDD LONG CHASSIS,Internal,JabodetabekJakarta TimurCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D046,AHI,12/28/2025,CDDLC,A8123ZH,Tangerang,Jabodetabek,,,Store,42,4.15,,2,273408,762768,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228H031,AHI,12/28/2025,CDDLC,A8340YX,Jakarta Barat,Jabodetabek,,,HUB,14,3.13,,1,184896,619989,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251227X006,AHI,12/28/2025,WINGBOX,B9072BEN,Bekasi,Jabodetabek,,,Other Delivery,1,42.0,,1,67048,910975,,Bekasi,WINGBOX,Internal,JabodetabekBekasiWINGBOX,DALAM KOTA,,12,REGULAR,,
251228D007,AHI,12/28/2025,CDDLC,A8569ZE,Depok,Jabodetabek,,,Store,19,7.62,,1,255924,755384,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D016,AHI,12/28/2025,FUSO,A8638VA,Jakarta Utara,Jabodetabek,,,Store,2,34.0,,1,235736,819463,,Jakarta Utara,FUSO,Internal,JabodetabekJakarta UtaraFUSO,DALAM KOTA,,12,REGULAR,,
251228H035,AHI,12/28/2025,CDDLC,A8959ZD,Bogor,Jabodetabek,,,HUB,7,3.31,,1,288288,787748,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228H032,AHI,12/28/2025,CDDLC,A8963ZD,Jakarta Selatan,Jabodetabek,,,HUB,8,2.26,,3,186888,686348,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D075,AHI,12/28/2025,CDDLC,A8974XA,Tangerang,Jabodetabek,,,Store,75,15.22,,1,193804,632397,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228H033,AHI,12/28/2025,CDELC,A8268VC,Jakarta Pusat,Jabodetabek,,,HUB,9,1.61,,2,123860,652820,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D048,AHI,12/28/2025,CDELC,A8815VB,Tangerang,Jabodetabek,,,Store,35,3.47,,1,173564,701624,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251227X007,AHI,12/28/2025,CONT-40,B9011BEA,Bekasi,Jabodetabek,,,Other Delivery,1,52.0,,1,114648,442440,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,12,REGULAR,,
251228H029,AHI,12/28/2025,CDDLC,A8885ZF,Tangerang,Jabodetabek,,,HUB,17,3.54,,2,252948,761308,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251227L047,AHI,12/28/2025,CDDLC,A8573ZE,Bandung,Jawa Barat,,,Store,33,11.82,,1,806000,1305460,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,12,REGULAR,,
251228D047,AHI,12/28/2025,CDDLC,A8463ZY,Tangerang,Jabodetabek,,,Store,38,5.51,,1,276304,711397,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229H016,AHI,12/29/2025,CDDLC,A8148VC,Tangerang,Jabodetabek,,,HUB,8,3.92,,5,309440,864433,,Tangerang,CDD PICK UP,Internal,JabodetabekTangerangCDD PICK UP,DALAM KOTA,,12,REGULAR,,
251229C163,AHI,12/29/2025,CDELC,A8572VC,Bekasi,Jabodetabek,,,Customer,10,2.75,,9,251348,1036068,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251227A002,TGI,12/29/2025,CDELC,A8516VC,Tangerang,Jabodetabek,,,Store,37,9.46,,3,261036,895756,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229H019,AHI,12/29/2025,CDELC,A8509VC,Bekasi,Jabodetabek,,,HUB,24,4.33,,8,248132,1032852,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229C044,AHI,12/29/2025,CDDLC,A8632VX,Bekasi,Jabodetabek,,,Customer,1,7.45,,1,33320,605138,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251229C039,AHI,12/29/2025,CDELC,A8909VB,Karawang,Jabodetabek,,,Customer,9,1.9,,9,190364,960784,,Karawang,CDE LONG CHASSIS,Internal,JabodetabekKarawangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229C048,AHI,12/29/2025,CDELC,A8569VC,Bekasi,Jabodetabek,,,Customer,14,3.85,,13,171608,956328,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D024,AHI,12/29/2025,CDELC,A8815VB,Jakarta Barat,Jabodetabek,,,Store,82,8.86,,2,190576,718636,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D002,AHI,12/29/2025,CDDLC,A8507XY,Bogor,Jabodetabek,,,Store,60,8.0,,1,240424,671751,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D023,AHI,12/29/2025,CDDLC,A8489ZH,Jakarta Barat,Jabodetabek,,,Store,37,7.52,,1,182924,691284,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D018,AHI,12/29/2025,CDELC,A8104ZF,Jakarta Selatan,Jabodetabek,,,Store,37,5.1,,1,143084,484577,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251226A002,FBI,12/29/2025,PICKUP,A8088VC,Jakarta Timur,Jabodetabek,,,Store,18,1.31,,4,264000,637760,,Jakarta Timur,MINI VAN BOX,Internal,JabodetabekJakarta TimurMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251228D028,AHI,12/29/2025,CDDLC,A8490ZH,Karawang,Jabodetabek,,,Store,54,7.57,,1,124964,500324,,Karawang,CDD LONG CHASSIS,Internal,JabodetabekKarawangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229H017,AHI,12/29/2025,CDELC,A8373WX,Depok,Jabodetabek,,,HUB,10,1.5,,1,203168,601328,,Depok,CDE,Internal,JabodetabekDepokCDE,DALAM KOTA,,12,REGULAR,,
251229D007,AHI,12/29/2025,CDDLC,A8122ZH,Bekasi,Jabodetabek,,,Store,76,6.66,,1,87024,462384,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D010,AHI,12/29/2025,CDDLC,A8654ZF,Jakarta Selatan,Jabodetabek,,,Store,41,5.65,,1,185304,560664,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D032,AHI,12/29/2025,CDDLC,A8872ZF,Tangerang,Jabodetabek,,,Store,42,6.75,,1,247588,755948,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D028,AHI,12/29/2025,FUSO,A8186YX,Tangerang,Jabodetabek,,,Store,16,12.97,,1,369116,985409,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,12,REGULAR,,
251230D001,AHI,12/29/2025,FUSO,A8309YX,Jakarta Utara,Jabodetabek,,,Store,70,14.28,,2,281800,898093,,Jakarta Utara,FUSO,Internal,JabodetabekJakarta UtaraFUSO,DALAM KOTA,,12,REGULAR,,
251229H013,AHI,12/29/2025,CDDLC,A8184ZV,Jakarta Utara,Jabodetabek,,,HUB,22,6.33,,1,173212,558039,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229X041,AHI,12/29/2025,CDELC,A8104ZF,Tangerang,Jabodetabek,,,Other Delivery,,11.0,,1,183656,525149,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D010,AHI,12/29/2025,CDDLC,A8886ZF,Depok,Jabodetabek,,,Store,66,9.74,,2,378380,886740,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D025,AHI,12/29/2025,CDDLC,A8487ZH,Jakarta Barat,Jabodetabek,,,Store,76,5.9,,2,255732,764092,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,Dalam Kota,,12,REGULAR,,
251229D034,AHI,12/29/2025,CDDLC,A8963ZD,Jakarta Timur,Jabodetabek,,,Store,178,11.2,,4,181908,681368,,Jakarta Timur,CDD LONG CHASSIS,Internal,JabodetabekJakarta TimurCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D020,AHI,12/29/2025,CDDLC,A8486ZH,Bogor,Jabodetabek,,,Store,59,8.51,,2,239540,614900,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D001,AHI,12/29/2025,CDDLC,A8629VX,Jakarta Utara,Jabodetabek,,,Store,53,6.52,,2,169832,607292,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229H011,AHI,12/29/2025,CDDLC,A8123ZH,Tangerang,Jabodetabek,,,HUB,30,7.45,,1,264408,630268,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D016,AHI,12/29/2025,CDDLC,A8656ZF,Bekasi,Jabodetabek,,,Store,42,6.68,,1,198256,706616,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251226A007,FBI,12/29/2025,CDELC,A8157ZC,Jakarta Pusat,Jabodetabek,,,Store,22,3.77,,5,162000,587227,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D021,AHI,12/29/2025,CDDLC,A8988XA,Jakarta Utara,Jabodetabek,,,Store,41,10.48,,1,206536,645129,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D033,AHI,12/29/2025,CDELC,A8237VC,Tangerang,Jabodetabek,,,Store,122,9.6,,3,251424,789284,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D029,AHI,12/29/2025,CDDLC,A8654ZF,Tangerang,Jabodetabek,,,Store,30,11.7,,2,233292,608652,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D040,AHI,12/29/2025,CDELC,A8147ZH,Jakarta Selatan,Jabodetabek,,,Store,65,5.35,,2,142312,605839,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D032,AHI,12/29/2025,CDELC,A8873ZF,Jakarta Pusat,Jabodetabek,,,Store,58,9.5,,2,151076,614603,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D036,AHI,12/29/2025,CDDLC,A8619VX,Depok,Jabodetabek,,,Store,64,6.44,,2,214396,651856,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D003,AHI,12/29/2025,CDELC,A8516VC,Jakarta Selatan,Jabodetabek,,,Store,52,5.8,,1,108792,501152,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D009,AHI,12/29/2025,CDELC,A8606WX,Tangerang,Jabodetabek,,,Store,62,7.25,,2,251000,649160,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D018,AHI,12/29/2025,CDDLC,A8651ZF,Jakarta Selatan,Jabodetabek,,,Store,38,4.49,,1,182244,557604,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229H012,AHI,12/29/2025,CDDLC,A8463ZY,Jakarta Barat,Jabodetabek,,,HUB,22,6.15,,1,191356,626449,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D004,AHI,12/29/2025,CDDLC,A8482ZH,Bekasi,Jabodetabek,,,Store,35,5.92,,1,86000,594360,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D044,AHI,12/29/2025,CDDLC,A8122ZH,Jakarta Selatan,Jabodetabek,,,Store,61,5.52,,2,219760,595120,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251226A004,FBI,12/29/2025,CDELC,A8710ZE,Tangerang,Jabodetabek,,,Store,13,2.82,,5,198000,638627,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D024,AHI,12/29/2025,CDDLC,B9942SCF,Depok,Jabodetabek,,,Store,80,7.37,,3,320412,819872,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229L007,AHI,12/29/2025,CDDLC,A8974XA,Tasikmalaya,Jawa Barat,,,Store,84,14.44,,1,1076000,1514593,,Tasikmalaya,CDD LONG CHASSIS,Internal,Jawa BaratTasikmalayaCDD LONG CHASSIS,LUAR KOTA,,12,REGULAR,,
251228D030,AHI,12/29/2025,CDELC,A8076ZH,Jakarta Utara,Jabodetabek,,,Store,67,6.6,,2,223776,687303,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251226A008,FBI,12/29/2025,CDELC,A8386VX,Jakarta Selatan,Jabodetabek,,,Store,16,5.14,,4,210000,580339,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229H014,AHI,12/29/2025,CDDLC,A8446ZY,Bogor,Jabodetabek,,,HUB,14,2.69,,1,268736,703829,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251226A003,FBI,12/29/2025,CDELC,A8232ZC,Depok,Jabodetabek,,,Store,19,5.11,,4,217000,603041,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D042,AHI,12/29/2025,CDELC,A8232VC,Jakarta Barat,Jabodetabek,,,Store,71,9.46,,2,145380,683240,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D007,AHI,12/29/2025,CDDLC,A8123ZH,Bekasi,Jabodetabek,,,Store,113,8.0,,3,122332,488192,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D019,AHI,12/29/2025,CDDLC,A8445ZY,Jakarta Selatan,Jabodetabek,,,Store,56,8.0,,1,195584,534311,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229X011,AHI,12/29/2025,WINGBOX,B9061BEN,Jakarta Utara,Jabodetabek,,,Other Delivery,1,42.0,,1,288252,1132179,,Jakarta Utara,WINGBOX,Internal,JabodetabekJakarta UtaraWINGBOX,DALAM KOTA,,12,REGULAR,,
251226A011,FBI,12/29/2025,CDELC,A8012ZV,Bekasi,Jabodetabek,,,Store,21,5.05,,7,172000,568093,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D015,AHI,12/29/2025,CDDLC,A8620VX,Bogor,Jabodetabek,,,Store,83,15.31,,1,294388,731848,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229H053,AHI,12/29/2025,CDDLC,B9938SCF,Jakarta Timur,Jabodetabek,,,HUB,14,2.7,,1,149300,520210,,Jakarta Timur,CDD LONG CHASSIS,Internal,JabodetabekJakarta TimurCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D020,AHI,12/29/2025,CDDLC,A8486ZH,Jakarta Selatan,Jabodetabek,,,Store,38,8.0,,1,211728,587088,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D014,AHI,12/29/2025,CDDLC,A8124ZH,Bogor,Jabodetabek,,,Store,53,6.88,,1,332708,708068,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D026,AHI,12/29/2025,CDDLC,A8884ZF,Depok,Jabodetabek,,,Store,69,8.0,,1,270256,778616,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D017,AHI,12/29/2025,CDDLC,A8491ZH,Jakarta Selatan,Jabodetabek,,,Store,37,7.89,,1,131996,507356,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D008,AHI,12/29/2025,FUSO,A8638VA,Jakarta Timur,Jabodetabek,,,Store,19,14.28,,1,285924,698967,,Jakarta Timur,FUSO,Internal,JabodetabekJakarta TimurFUSO,DALAM KOTA,,12,REGULAR,,
251229D078,AHI,12/29/2025,CDDLC,A8655ZF,Tangerang,Jabodetabek,,,Store,30,5.53,,1,254304,629664,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D018,AHI,12/29/2025,PICKUP,A8001XW,Jakarta Timur,Jabodetabek,,,Store,34,2.82,,1,109500,425960,,Jakarta Timur,MINI VAN BOX,Internal,JabodetabekJakarta TimurMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251229D077,AHI,12/29/2025,CDDLC,A8184ZV,Tangerang,Jabodetabek,,,Store,66,5.75,,1,322672,707499,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D019,AHI,12/29/2025,CDDLC,A8569ZE,Jakarta Selatan,Jabodetabek,,,Store,84,12.65,,4,259168,758628,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D019,AHI,12/29/2025,CDDLC,A8986XA,Jakarta Barat,Jabodetabek,,,Store,102,15.31,,3,201080,639673,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251226A009,FBI,12/29/2025,CDELC,A8711ZE,Jakarta Timur,Jabodetabek,,,Store,13,2.38,,4,150000,590627,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D022,AHI,12/29/2025,CDELC,A8605ZF,Jakarta Utara,Jabodetabek,,,Store,89,6.6,,3,232060,695587,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D031,AHI,12/29/2025,CDDLC,A8340YX,Jakarta Timur,Jabodetabek,,,Store,132,13.65,,5,201928,637021,,Jakarta Timur,CDD LONG CHASSIS,Internal,JabodetabekJakarta TimurCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251227A001,TGI,12/29/2025,CDELC,A8230VC,Bogor,Jabodetabek,,,Store,40,6.48,,5,304564,842424,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229H018,AHI,12/29/2025,CDDLC,A8445ZY,Jakarta Pusat,Jabodetabek,,,HUB,10,2.28,,1,138680,477407,,Jakarta Pusat,CDD LONG CHASSIS,Internal,JabodetabekJakarta PusatCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D006,AHI,12/29/2025,CDDLC,A8632VX,Bekasi,Jabodetabek,,,Store,41,6.73,,2,120184,449642,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D043,AHI,12/29/2025,CDDLC,A8124ZH,Tangerang,Jabodetabek,,,Store,34,5.25,,1,266816,642176,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251229D017,AHI,12/29/2025,CDDLC,A8658ZF,Jakarta Barat,Jabodetabek,,,Store,54,6.84,,1,184420,692780,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251228D035,AHI,12/29/2025,CDELC,A8235VC,Bekasi,Jabodetabek,,,Store,90,9.21,,3,106704,644564,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251230D013,AHI,12/29/2025,CDELC,A8499ZH,Jakarta Selatan,Jabodetabek,,,Store,55,6.7,,1,122056,585583,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
