LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
251103D008,AHI,11/3/2025,CDELC,W8582QD,Mojokerto,Jawa Timur,,,Store,65,4.1,1,230000,654165,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251103D014,AHI,11/3/2025,CDELC,W8555QC,Surabaya,Jawa Timur,,,Store,112,5.58,2,77500,443726,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,11,REGULAR,,
251103D016,HCI,11/3/2025,CDDLC,W8851QD,Surabaya,Jawa Timur,,,Store,41,15.26,8,239000,696583,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251103D017,HCI,11/3/2025,CDELC,W8907PS,Surabaya,Jawa Timur,,,Store,53,7.3,3,120000,522868,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251103D018,HCI,11/3/2025,CDDLC,W8520QE,Surabaya,Jawa Timur,,,Store,34,13.6,1,123000,474480,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251103H002,HCI,11/3/2025,WINGBOX,B9059BEN,Kediri,Jawa Timur,,,HUB,51,35.86,2,514500,1334547,,Kediri,WINGBOX,Internal,Jawa TimurKediriWINGBOX,LUAR KOTA,,11,REGULAR,,
251103H009,HCI,11/3/2025,WINGBOX,W8108QB,Malang,Jawa Timur,,,HUB,83,37.63,3,364000,1226913,,Malang,WINGBOX,Internal,Jawa TimurMalangWINGBOX,LUAR KOTA,,11,REGULAR,,
251103L003,FBI,11/3/2025,PICKUP,W8656QE,Kediri,Jawa Timur,,,Store,9,2.64,3,685500,1014580,,Kediri,MINI VAN BOX,Internal,Jawa TimurKediriMINI VAN BOX,LUAR KOTA,,11,REGULAR,,
251104C001,HCI,11/4/2025,PICKUP,W8551PV,Surabaya,Jawa Timur,,,Customer,9,4.0,6,123000,593363,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,11,REGULAR,,
251104C002,HCI,11/4/2025,PICKUP,W8150PC,Surabaya,Jawa Timur,,,Customer,7,4.0,6,230500,769605,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,11,REGULAR,,
251104C003,HCI,11/4/2025,PICKUP,W8494NU,Surabaya,Jawa Timur,,,Customer,9,4.0,8,145000,755573,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,11,REGULAR,,
251104C004,HCI,11/4/2025,PICKUP,W8551PV,Surabaya,Jawa Timur,,,Customer,10,2.62,3,196000,756363,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,11,REGULAR,,
251104C005,HCI,11/4/2025,CDELC,W8519QE,Mojokerto,Jawa Timur,,,Customer,26,11.0,10,210000,1048127,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C006,HCI,11/4/2025,CDELC,W8745PV,Pasuruan,Jawa Timur,,,Customer,10,10.35,6,197000,818348,,Pasuruan,CDE LONG CHASSIS,Internal,Jawa TimurPasuruanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C007,HCI,11/4/2025,CDELC,W8906PS,Pasuruan,Jawa Timur,,,Customer,9,10.46,6,208500,919848,,Pasuruan,CDE LONG CHASSIS,Internal,Jawa TimurPasuruanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C008,HCI,11/4/2025,CDELC,W8194QA,Gresik,Jawa Timur,,,Customer,8,11.0,8,336000,1103824,,Gresik,CDE LONG CHASSIS,Internal,Jawa TimurGresikCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C009,HCI,11/4/2025,CDELC,W8774NU,Gresik,Jawa Timur,,,Customer,44,5.32,7,266000,895932,,Gresik,CDE,Internal,Jawa TimurGresikCDE,DALAM KOTA,,11,REGULAR,,
251104C010,HCI,11/4/2025,CDELC,W8907PS,Sidoarjo,Jawa Timur,,,Customer,6,4.41,6,80000,609154,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C011,HCI,11/4/2025,CDELC,W8582QD,Sidoarjo,Jawa Timur,,,Customer,17,4.4,14,156000,958645,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C012,HCI,11/4/2025,CDELC,W8224QB,Sidoarjo,Jawa Timur,,,Customer,15,10.7,12,115000,1017660,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C013,HCI,11/4/2025,CDELC,W8890NU,Surabaya,Jawa Timur,,,Customer,26,6.46,13,191500,973354,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,11,REGULAR,,
251104C014,HCI,11/4/2025,CDELC,W8910PS,Surabaya,Jawa Timur,,,Customer,26,7.53,10,142500,943848,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C015,HCI,11/4/2025,CDELC,W8225QB,Surabaya,Jawa Timur,,,Customer,6,11.0,4,118000,840660,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C016,HCI,11/4/2025,CDELC,W8746PV,Surabaya,Jawa Timur,,,Customer,5,11.0,3,113000,734348,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C017,HCI,11/4/2025,CDELC,W8262QC,Surabaya,Jawa Timur,,,Customer,6,7.51,5,145000,888627,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C018,HCI,11/4/2025,CDELC,W8082QB,Surabaya,Jawa Timur,,,Customer,13,8.01,11,189500,1032160,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C019,HCI,11/4/2025,CDELC,W8518QE,Sidoarjo,Jawa Timur,,,Customer,4,10.05,3,35000,582543,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C020,HCI,11/4/2025,CDDLC,W8776NU,Surabaya,Jawa Timur,,,Customer,12,14.63,9,273500,1023193,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C021,HCI,11/4/2025,CDDLC,A8524VB,Surabaya,Jawa Timur,,,Customer,5,15.9,4,258000,916131,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C022,HCI,11/4/2025,CDELC,W8528PC,Lamongan,Jawa Timur,,,Customer,19,7.0,13,369500,1039363,,Lamongan,CDE PICK UP,Internal,Jawa TimurLamonganCDE PICK UP,LUAR KOTA,,11,REGULAR,,
251104C023,AHI,11/4/2025,PICKUP,A8064ZV,Surabaya,Jawa Timur,,,Customer,7,3.03,4,190500,745885,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,11,REGULAR,,
251104C024,HCI,11/4/2025,CDELC,W8894NU,Sidoarjo,Jawa Timur,,,Customer,4,10.0,4,60000,642257,,Sidoarjo,CDE,Internal,Jawa TimurSidoarjoCDE,DALAM KOTA,,11,REGULAR,,
251104C025,HCI,11/4/2025,CDDLC,A8572ZE,Sidoarjo,Jawa Timur,,,Customer,13,13.69,1,144500,820563,,Sidoarjo,CDD LONG CHASSIS,Internal,Jawa TimurSidoarjoCDD LONG CHASSIS,DALAM KOTA,,11,NON REGULAR,,
251104C026,HCI,11/4/2025,CDELC,W8265QC,Sidoarjo,Jawa Timur,,,Customer,4,7.17,2,65000,655293,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C027,HCI,11/4/2025,CDDLC,W8520QE,Surabaya,Jawa Timur,,,Customer,27,16.0,9,251500,1214460,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C028,AHI,11/4/2025,CDELC,W8555QC,Surabaya,Jawa Timur,,,Customer,8,3.37,7,214000,918706,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,11,REGULAR,,
251104C029,AHI,11/4/2025,CDELC,W8908PS,Surabaya,Jawa Timur,,,Customer,6,3.39,6,156500,797848,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C030,AHI,11/4/2025,PICKUP,W8819QB,Surabaya,Jawa Timur,,,Customer,5,2.11,5,228500,857233,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251104C031,AHI,11/4/2025,CDELC,W8581QD,Surabaya,Jawa Timur,,,Customer,8,2.86,7,152000,844645,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C032,AHI,11/4/2025,PICKUP,A8906ZY,Surabaya,Jawa Timur,,,Customer,6,2.05,5,239000,858541,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251104C033,HCI,11/4/2025,CDELC,W8265QC,Sidoarjo,Jawa Timur,,,Customer,9,6.48,6,156500,746793,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C035,HCI,11/4/2025,CDELC,W8478QD,Pasuruan,Jawa Timur,,,Customer,11,10.05,10,150000,882645,,Pasuruan,CDE LONG CHASSIS,Internal,Jawa TimurPasuruanCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C036,HCI,11/4/2025,CDELC,W8518QE,Surabaya,Jawa Timur,,,Customer,4,1.95,4,101500,649043,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C038,HCI,11/4/2025,CDELC,W8263QC,Mojokerto,Jawa Timur,,,Customer,6,8.95,3,150000,886960,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104C066,KLS,11/4/2025,PICKUP,W9629PG,Mojokerto,Jawa Timur,,,Customer,6,2.48,1,144000,436694,,Mojokerto,PICKUP,Internal,Jawa TimurMojokertoPICKUP,DALAM KOTA,,11,REGULAR,,
251104C068,KLS,11/4/2025,PICKUP,N8764BF,Surabaya,Jawa Timur,,,Customer,6,3.0,5,164000,448138,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251104C070,HCI,11/4/2025,CDELC,W8554QC,Surabaya,Jawa Timur,,,Customer,6,1.92,6,98000,461777,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,11,REGULAR,,
251104C071,KLS,11/4/2025,CDELC,W8157QA,Sidoarjo,Jawa Timur,,,Customer,7,2.2,6,66000,563947,,Sidoarjo,CDE PICK UP,Internal,Jawa TimurSidoarjoCDE PICK UP,DALAM KOTA,,11,REGULAR,,
251104D002,HCI,11/4/2025,CDDLC,W8851QD,Surabaya,Jawa Timur,,,Store,9,6.6,2,180000,637583,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104D003,FBI,11/4/2025,CDELC,W8907PS,Surabaya,Jawa Timur,,,Store,2,11.0,1,97500,408174,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104D004,AHI,11/4/2025,CDELC,W8264QC,Surabaya,Jawa Timur,,,Store,73,10.0,3,175000,693480,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104D006,AHI,11/4/2025,CDDLC,W8850QD,Surabaya,Jawa Timur,,,Store,168,12.34,4,214000,671583,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104D007,AHI,11/4/2025,CDDLC,W8342QA,Surabaya,Jawa Timur,,,Store,124,14.23,2,206000,710180,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104D008,FBI,11/4/2025,PICKUP,W8656QE,Sidoarjo,Jawa Timur,,,Store,10,3.0,3,160000,489080,,Sidoarjo,MINI VAN BOX,Internal,Jawa TimurSidoarjoMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251104D009,FBI,11/4/2025,CDELC,W8773NU,Surabaya,Jawa Timur,,,Store,21,1.79,1,130000,504280,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,11,REGULAR,,
251104D013,HCI,11/4/2025,CDELC,W8744PV,Surabaya,Jawa Timur,,,Store,48,7.62,6,135000,537868,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104D019,HCI,11/4/2025,CDELC,W8195QA,Surabaya,Jawa Timur,,,Store,1,6.71,1,121000,424912,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251104H001,HCI,11/4/2025,WINGBOX,W8108QB,Bali,Bali,,,HUB,62,40.77,3,2569600,4202697,,Bali,WINGBOX,Internal,BaliBaliWINGBOX,LUAR KOTA,,11,REGULAR,,
251104H003,HCI,11/4/2025,WINGBOX,B9059BEN,Kediri,Jawa Timur,,,HUB,50,28.02,4,426000,1246047,,Kediri,WINGBOX,Internal,Jawa TimurKediriWINGBOX,LUAR KOTA,,11,REGULAR,,
251104H004,HCI,11/4/2025,WINGBOX,W8108QB,Malang,Jawa Timur,,,HUB,83,32.43,5,275500,816197,,Malang,WINGBOX,Internal,Jawa TimurMalangWINGBOX,LUAR KOTA,,11,REGULAR,,
251104H008,HCI,11/4/2025,CDELC,W8909PS,Jember,Jawa Timur,,,HUB,9,9.69,3,392000,808747,,Jember,CDE LONG CHASSIS,Internal,Jawa TimurJemberCDE LONG CHASSIS,LUAR KOTA,,11,REGULAR,,
251104L005,AHI,11/4/2025,CDELC,W8479QD,Jember,Jawa Timur,,,Store,70,3.89,2,367500,791665,,Jember,CDE LONG CHASSIS,Internal,Jawa TimurJemberCDE LONG CHASSIS,LUAR KOTA,,11,REGULAR,,
251104L007,AHI,11/4/2025,CDELC,W8195QA,Malang,Jawa Timur,,,Store,106,8.42,1,141000,444912,,Malang,CDE LONG CHASSIS,Internal,Jawa TimurMalangCDE LONG CHASSIS,LUAR KOTA,,11,REGULAR,,
251104L008,FBI,11/4/2025,CDELC,W8911PS,Malang,Jawa Timur,,,Store,19,2.6,7,212000,614868,,Malang,CDE LONG CHASSIS,Internal,Jawa TimurMalangCDE LONG CHASSIS,LUAR KOTA,,11,REGULAR,,
251105C001,HCI,11/5/2025,CDDLC,A8524VB,Blitar,Jawa Timur,,,Customer,9,16.0,4,456500,1114631,,Blitar,CDD LONG CHASSIS,Internal,Jawa TimurBlitarCDD LONG CHASSIS,LUAR KOTA,,11,REGULAR,,
251105C002,HCI,11/5/2025,CDELC,W8582QD,Sidoarjo,Jawa Timur,,,Customer,8,11.0,6,124000,766645,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C003,HCI,11/5/2025,CDELC,W8528PC,Lamongan,Jawa Timur,,,Customer,13,7.0,7,249000,918863,,Lamongan,CDE PICK UP,Internal,Jawa TimurLamonganCDE PICK UP,LUAR KOTA,,11,REGULAR,,
251105C004,HCI,11/5/2025,CDELC,W8890NU,Sidoarjo,Jawa Timur,,,Customer,10,5.94,7,111500,693354,,Sidoarjo,CDE,Internal,Jawa TimurSidoarjoCDE,DALAM KOTA,,11,REGULAR,,
251105C005,HCI,11/5/2025,CDELC,W8894NU,Madura,Jawa Timur,,,Customer,7,3.55,5,374500,956757,,Madura,CDE,Internal,Jawa TimurMaduraCDE,LUAR KOTA,,11,REGULAR,,
251105C006,HCI,11/5/2025,CDELC,W8264QC,Sidoarjo,Jawa Timur,,,Customer,8,5.08,8,90000,846960,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C008,HCI,11/5/2025,CDELC,W8910PS,Mojokerto,Jawa Timur,,,Customer,12,11.0,8,241000,912348,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C009,HCI,11/5/2025,PICKUP,W8150PC,Surabaya,Jawa Timur,,,Customer,5,2.96,4,154000,693105,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,11,REGULAR,,
251105C010,HCI,11/5/2025,CDELC,W8911PS,Surabaya,Jawa Timur,,,Customer,15,8.26,10,176000,957348,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C012,HCI,11/5/2025,CDELC,W8746PV,Surabaya,Jawa Timur,,,Customer,24,8.17,10,206000,987348,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C013,HCI,11/5/2025,CDELC,W8906PS,Surabaya,Jawa Timur,,,Customer,10,7.59,8,115500,756848,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C014,HCI,11/5/2025,CDELC,W8745PV,Gresik,Jawa Timur,,,Customer,8,6.3,7,298500,1039848,,Gresik,CDE LONG CHASSIS,Internal,Jawa TimurGresikCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C015,HCI,11/5/2025,PICKUP,A8906ZY,Gresik,Jawa Timur,,,Customer,6,3.0,5,197500,680750,,Gresik,MINI VAN BOX,Internal,Jawa TimurGresikMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251105C016,HCI,11/5/2025,CDDLC,W8851QD,Surabaya,Jawa Timur,,,Customer,9,7.59,5,174000,850063,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C017,HCI,11/5/2025,CDELC,W8581QD,Surabaya,Jawa Timur,,,Customer,6,8.41,5,167000,809645,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C018,HCI,11/5/2025,CDELC,W8194QA,Surabaya,Jawa Timur,,,Customer,11,1.99,6,161000,768824,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C020,HCI,11/5/2025,CDELC,W8082QB,Surabaya,Jawa Timur,,,Customer,10,7.46,9,215000,987660,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C021,HCI,11/5/2025,CDELC,W8774NU,Surabaya,Jawa Timur,,,Customer,9,2.3,8,173500,773432,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,11,REGULAR,,
251105C022,HCI,11/5/2025,PICKUP,A8064ZV,Surabaya,Jawa Timur,,,Customer,7,3.49,5,138000,693385,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,11,REGULAR,,
251105C024,HCI,11/5/2025,CDELC,W8478QD,Surabaya,Jawa Timur,,,Customer,9,5.17,8,120000,852645,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C025,AHI,11/5/2025,PICKUP,A8906ZY,Sidoarjo,Jawa Timur,,,Customer,4,3.0,2,141500,624750,,Sidoarjo,MINI VAN BOX,Internal,Jawa TimurSidoarjoMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251105C026,AHI,11/5/2025,CDELC,W8744PV,Sidoarjo,Jawa Timur,,,Customer,10,5.53,8,108500,749848,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C027,AHI,11/5/2025,CDELC,W8224QB,Surabaya,Jawa Timur,,,Customer,8,4.32,8,212000,1024660,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C028,AHI,11/5/2025,CDELC,W8225QB,Surabaya,Jawa Timur,,,Customer,11,5.66,11,213500,1136160,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105C029,AHI,11/5/2025,PICKUP,W8656QE,Surabaya,Jawa Timur,,,Customer,4,3.0,3,185500,697760,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251105C030,AHI,11/5/2025,CDELC,W8555QC,Surabaya,Jawa Timur,,,Customer,10,4.87,8,130000,764706,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,11,REGULAR,,
251105C031,HCI,11/5/2025,CDDLC,W8520QE,Jombang,Jawa Timur,,,Customer,10,16.0,6,418000,1120960,,Jombang,CDD LONG CHASSIS,Internal,Jawa TimurJombangCDD LONG CHASSIS,LUAR KOTA,,11,REGULAR,,
251105C032,HCI,11/5/2025,PICKUP,W8819QB,Surabaya,Jawa Timur,,,Customer,3,1.38,2,227500,715347,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251105C050,KLS,11/5/2025,CDELC,W8157QA,Sidoarjo,Jawa Timur,,,Customer,1,2.2,1,65000,562947,,Sidoarjo,CDE PICK UP,Internal,Jawa TimurSidoarjoCDE PICK UP,DALAM KOTA,,11,REGULAR,,
251105C051,KLS,11/5/2025,CDELC,W8554QC,Pasuruan,Jawa Timur,,,Customer,2,1.65,2,155000,518777,,Pasuruan,CDE,Internal,Jawa TimurPasuruanCDE,DALAM KOTA,,11,REGULAR,,
251105C054,HCI,11/5/2025,PICKUP,W9629PG,Surabaya,Jawa Timur,,,Customer,4,1.93,3,66500,359194,,Surabaya,PICKUP,Internal,Jawa TimurSurabayaPICKUP,DALAM KOTA,,11,REGULAR,,
251105C055,HCI,11/5/2025,PICKUP,N8764BF,Sidoarjo,Jawa Timur,,,Customer,4,1.38,3,47000,331138,,Sidoarjo,MINI VAN BOX,Internal,Jawa TimurSidoarjoMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251105C072,HCI,11/5/2025,PICKUP,W8656QE,Lamongan,Jawa Timur,,,Customer,1,0.12,1,152000,425780,,Lamongan,MINI VAN BOX,Internal,Jawa TimurLamonganMINI VAN BOX,LUAR KOTA,,11,REGULAR,,
251105D001,FBI,11/5/2025,PICKUP,W1345YH,Sidoarjo,Jawa Timur,,,Store,1,1.1,1,25000,305325,,Sidoarjo,MINI VAN BOX,Internal,Jawa TimurSidoarjoMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251105D002,HCI,11/5/2025,CDDLC,W8850QD,Sidoarjo,Jawa Timur,,,Store,2,16.0,2,38000,376032,,Sidoarjo,CDD LONG CHASSIS,Internal,Jawa TimurSidoarjoCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105D003,AHI,11/5/2025,CDDLC,A8572ZE,Gresik,Jawa Timur,,,Store,143,12.07,3,296500,754083,,Gresik,CDD LONG CHASSIS,Internal,Jawa TimurGresikCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105D004,AHI,11/5/2025,CDELC,W8519QE,Surabaya,Jawa Timur,,,Store,94,10.28,2,84500,524147,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105D005,AHI,11/5/2025,CDELC,W8909PS,Surabaya,Jawa Timur,,,Store,61,7.17,3,175000,591747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105D006,AHI,11/5/2025,CDELC,W8263QC,Surabaya,Jawa Timur,,,Store,55,3.51,2,136500,654980,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105D007,AHI,11/5/2025,CDDLC,W8850QD,Mojokerto,Jawa Timur,,,Store,100,12.42,2,196500,534532,,Mojokerto,CDD LONG CHASSIS,Internal,Jawa TimurMojokertoCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105D008,FBI,11/5/2025,PICKUP,W8819QB,Surabaya,Jawa Timur,,,Store,8,1.55,1,283000,552367,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
251105D009,FBI,11/5/2025,CDELC,W8773NU,Surabaya,Jawa Timur,,,Store,17,2.68,1,247000,621280,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,11,REGULAR,,
251105D010,HCI,11/5/2025,CDDLC,W8776NU,Surabaya,Jawa Timur,,,Store,52,15.2,4,175000,586213,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105D012,HCI,11/5/2025,CDELC,W8518QE,Surabaya,Jawa Timur,,,Store,31,10.84,5,132500,572147,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,11,REGULAR,,
251105D013,HCI,11/5/2025,CDELC,W8195QA,Lamongan,Jawa Timur,,,Store,22,10.04,4,227500,616844,,Lamongan,CDE LONG CHASSIS,Internal,Jawa TimurLamonganCDE LONG CHASSIS,LUAR KOTA,,11,REGULAR,,
