LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250104C108,HCI,1/4/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,2,4.22,2,0,452878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250102C019,HCI,1/4/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Customer,4,8.79,2,,489894,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250103C260,AHI,1/4/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,9,2.19,6,345032,776676,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250103C056,HCI,1/4/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,3,6.57,3,0,404566,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250103C263,HCI,1/4/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,7,4.42,7,4500,409066,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250104C101,HCI,1/4/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,2,8.73,2,0,452878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250104C087,HCI,1/4/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,3,3.0,3,,406661,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,1,REGULAR,,
250104C163,HCI,1/4/2025,CDELC,A8550VX,Gowa,Sulawesi Selatan,,,Customer,6,8.0,5,,428311,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,NON REGULAR,,
250104C106,HCI,1/4/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Customer,3,8.0,3,,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250103C020,HCI,1/4/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Customer,5,13.0,1,0,578778,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,NON REGULAR,,
250104C097,HCI,1/4/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Customer,15,10.0,14,6000,495894,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C093,HCI,1/4/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Customer,19,8.0,18,,431861,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250104C235,HCI,1/4/2025,CDELC,DD8634RG,Gowa,Sulawesi Selatan,,,Customer,12,6.56,11,249900,702778,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C302,HCI,1/4/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,2,0.77,2,43000,495878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C096,HCI,1/4/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,11,5.69,13,44000,475644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250103C175,HCI,1/4/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,9,8.0,8,15500,522144,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250103C180,HCI,1/4/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,9,6.68,7,256940,709818,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250104C242,HCI,1/4/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,6,1.62,7,47000,453661,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,1,REGULAR,,
250103C063,HCI,1/4/2025,CDELC,A8550VX,Takalar,Sulawesi Selatan,,,Customer,4,8.0,4,5000,433311,,Takalar,CDE,Internal,Sulawesi SelatanTakalarCDE,DALAM KOTA,,1,NON REGULAR,,
250104C089,AHI,1/4/2025,CDELC,DD8336RV,Gowa,Sulawesi Selatan,,,Customer,22,5.9,20,5000,436644,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250104C090,AHI,1/4/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Customer,15,5.2,13,369800,801444,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250103C017,HCI,1/4/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Customer,45,12.26,2,5000,312089,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250103C069,HCI,1/4/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,1,3.0,1,,214294,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,NON REGULAR,,
250103D021,AHI,1/4/2025,CDELC,DD8633RG,Gowa,Sulawesi Selatan,,,Store,23,10.0,2,29000,306672,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103T007,AHI,1/4/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Store,23,8.0,5,20000,355605,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250104C107,HCI,1/4/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,43,5.77,2,38000,323789,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C167,HCI,1/4/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,15,5.4,1,199930,429291,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250104C244,HCI,1/4/2025,PICKUP,DD8233RV,Makassar,Sulawesi Selatan,,,Customer,1,3.0,1,,201752,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250104C304,HCI,1/4/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,3,2.79,3,15000,229294,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250104D003,HCI,1/4/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Store,95,13.0,2,,307089,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250104D059,TGI,1/4/2025,PICKUP,DD8233RV,Makassar,Sulawesi Selatan,,,Store,1,3.0,1,,201752,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250104C100,HCI,1/5/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Customer,2,8.0,1,32000,544878,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250105C109,HCI,1/5/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Customer,17,7.81,14,,629378,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C240,HCI,1/5/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,13,6.05,4,30500,461111,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250104C094,HCI,1/5/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,15,6.52,15,10500,463378,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C120,HCI,1/5/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Customer,2,7.54,1,,464328,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250105C147,HCI,1/5/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,15,8.0,2,,404566,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250105C221,HCI,1/5/2025,PICKUP,DD8199SJ,Gowa,Sulawesi Selatan,,,Customer,4,3.0,4,,462911,,Gowa,PICKUP,Internal,Sulawesi SelatanGowaPICKUP,DALAM KOTA,,1,REGULAR,,
250105C107,HCI,1/5/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Customer,21,8.0,17,408000,921311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250105C104,AHI,1/5/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,12,4.12,11,,430611,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250105C112,HCI,1/5/2025,CDELC,DD8213RV,Gowa,Sulawesi Selatan,,,Customer,12,7.63,13,,431644,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250105C108,HCI,1/5/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,13,10.0,12,,571578,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C277,HCI,1/5/2025,PICKUP,DD8233RV,Makassar,Sulawesi Selatan,,,Customer,6,3.0,4,4000,434050,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250104C162,HCI,1/5/2025,CDELC,DD8986RG,Gowa,Sulawesi Selatan,,,Customer,5,8.06,4,,452878,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250105C235,HCI,1/5/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,1,2.5,2,,409044,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250105C106,HCI,1/5/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,44,8.12,10,4500,457378,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C122,HCI,1/5/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,5,10.0,3,,452878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250104C102,HCI,1/5/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,1,2.76,2,48000,479644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250105C114,HCI,1/5/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,3,10.0,2,,452878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250104C091,HCI,1/5/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Customer,18,6.38,17,32000,580678,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C121,HCI,1/5/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,3,8.0,2,13500,466378,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250104C103,HCI,1/5/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,2,8.0,2,0,404566,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250105C103,HCI,1/5/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,14,8.0,11,30500,543378,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250105C110,HCI,1/5/2025,CDELC,DD8633RG,Gowa,Sulawesi Selatan,,,Customer,16,7.97,13,,555344,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C181,HCI,1/5/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,3,1.64,2,369900,778944,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,Dalam Kota,,1,REGULAR,,
250104C095,HCI,1/5/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Customer,22,8.53,18,,464328,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C105,AHI,1/5/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,13,5.07,12,294760,800971,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250104C121,HCI,1/5/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Customer,48,9.45,2,26000,464972,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250105C132,HCI,1/5/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Customer,36,5.94,2,,289389,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250103D020,AHI,1/5/2025,CDELC,A8348VA,Gowa,Sulawesi Selatan,,,Store,79,8.0,1,345180,676619,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250105T006,AHI,1/5/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Store,33,8.0,2,20000,249361,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250105T016,AHI,1/5/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,156,13.0,4,188000,477389,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250105C246,HCI,1/6/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,1,2.57,1,,387911,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,NON REGULAR,,
250106C018,HCI,1/6/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,5,3.0,6,200000,587911,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,1,REGULAR,,
250106C314,HCI,1/6/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,1,0.26,1,,387911,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,1,REGULAR,,
250104C098,HCI,1/6/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Customer,23,10.0,13,,629378,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C099,HCI,1/6/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,11,8.0,8,0,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106C015,HCI,1/6/2025,CDELC,DD8212RV,Takalar,Sulawesi Selatan,,,Customer,15,7.5,15,25000,456644,,Takalar,CDE,Internal,Sulawesi SelatanTakalarCDE,DALAM KOTA,,1,REGULAR,,
250106C022,HCI,1/6/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Customer,12,11.54,8,,482294,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,NON REGULAR,,
250106C307,HCI,1/6/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Customer,4,2.88,5,,464328,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250106C014,HCI,1/6/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,14,7.39,11,,452878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250106C030,HCI,1/6/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,8,5.38,8,,428528,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250105C202,HCI,1/6/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,2,7.69,2,4500,436144,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250106C016,HCI,1/6/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,23,7.5,17,,555344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250106C021,AHI,1/6/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,23,6.47,23,6000,437644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106C011,HCI,1/6/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,10,7.16,11,,428311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106C006,HCI,1/6/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,4,1.88,6,15500,446111,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106C010,HCI,1/6/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,25,7.31,12,,430611,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106C029,HCI,1/6/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,2,2.69,2,,467678,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250106C025,HCI,1/6/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,7,3.11,6,,452878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250106C028,HCI,1/6/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,4,8.12,4,32000,492994,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250106C024,HCI,1/6/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,6,5.99,5,,460994,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250106C013,HCI,1/6/2025,CDELC,DD8705RM,Takalar,Sulawesi Selatan,,,Customer,15,10.0,14,5000,469328,,Takalar,CDE LONG CHASSIS,Internal,Sulawesi SelatanTakalarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C113,HCI,1/6/2025,CDELC,A8997ZD,Gowa,Sulawesi Selatan,,,Customer,14,7.96,13,,548678,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250106C009,HCI,1/6/2025,CDELC,DD8633RG,Maros,Sulawesi Selatan,,,Customer,13,6.93,11,15000,467878,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250106C286,AHI,1/6/2025,PICKUP,DD8233RV,Makassar,Sulawesi Selatan,,,Customer,3,0.67,4,,376957,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250106C008,AHI,1/6/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,19,7.28,17,35500,590844,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250106C007,AHI,1/6/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Customer,24,6.22,22,48500,561811,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250104C105,HCI,1/6/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,4,8.0,2,,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250106C012,HCI,1/6/2025,CDELC,DD8336RV,Gowa,Sulawesi Selatan,,,Customer,18,7.85,16,,431644,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
241225D037,HCI,1/6/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,41,8.05,4,34000,323389,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250103T009,AHI,1/6/2025,CDD,DD8632RG,Gowa,Sulawesi Selatan,,,Store,45,6.27,4,4000,311089,,Gowa,CDD,Internal,Sulawesi SelatanGowaCDD,DALAM KOTA,,1,REGULAR,,
250105D006,AHI,1/6/2025,PICKUP,DD8233RV,Gowa,Sulawesi Selatan,,,Store,29,3.0,1,416100,617852,,Gowa,MINI VAN BOX,Internal,Sulawesi SelatanGowaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250105D050,HCI,1/6/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,22,13.0,5,,289389,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250105D060,HCI,1/6/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Store,14,6.75,2,25000,278105,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106C020,HCI,1/6/2025,CDELC,DD8986RG,Gowa,Sulawesi Selatan,,,Customer,27,5.53,3,20000,297672,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250106D027,FBI,1/6/2025,PICKUP,DD8233RV,Makassar,Sulawesi Selatan,,,Store,13,2.15,2,35500,237252,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250106D065,AHI,1/6/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Store,1,8.0,1,,256439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106D076,AHI,1/6/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Store,41,8.0,2,,256439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106T010,AHI,1/6/2025,CDELC,A8348VA,Gowa,Sulawesi Selatan,,,Store,1,3.0,1,0,253322,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250107C201,HCI,1/7/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,15,5.48,16,5000,433528,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250107C025,HCI,1/7/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Customer,3,8.53,1,,464594,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,NON REGULAR,,
250106C017,HCI,1/7/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Customer,19,9.66,13,27000,476544,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250107C023,HCI,1/7/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Customer,9,8.64,5,7000,456544,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250107C009,HCI,1/7/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,17,8.0,15,408000,838611,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250107C257,HCI,1/7/2025,PICKUP,DD8233RV,Makassar,Sulawesi Selatan,,,Customer,6,2.56,5,,376957,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250105C211,HCI,1/7/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Customer,7,5.29,7,257900,689761,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250107C015,HCI,1/7/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Customer,11,4.81,7,27000,458861,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250107C011,HCI,1/7/2025,CDELC,DD8705RM,Gowa,Sulawesi Selatan,,,Customer,16,9.0,16,350000,814328,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C250,HCI,1/7/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,8,3.11,6,,428311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250106C019,HCI,1/7/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,12,6.29,3,78000,633344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250107C008,HCI,1/7/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,24,7.32,15,,428311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
