LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250820C031,KLS,8/20/2025,CDELC,A8339ZS,Jakarta,Jabodetabek,,,Customer,1,1.05,,1,237732,745692,,Jakarta,CDELC,,,,,8,REGULAR,,
250820L001,KLS,8/20/2025,CDDLC,A8908XY,Bandung,Jawa Barat,,,Store,51,12.1,,1,816000,1227080,,Bandung,CDDLC,,,,,8,REGULAR,,
250820C029,KLS,8/20/2025,PICKUP,A8437ZH,Tangerang,Jabodetabek,,,Customer,4,0.68,,2,179000,774320,,Tangerang,PICKUP,,,,,8,REGULAR,,
250820C001,KLS,8/20/2025,CDELC,A8912VB,Tangerang,Jabodetabek,,,Customer,8,11.0,,8,200500,950513,,Tangerang,CDELC,,,,,8,REGULAR,,
250820C002,KLS,8/20/2025,CDELC,A8721VB,Tangerang,Jabodetabek,,,Customer,5,1.17,,6,224000,994420,,Tangerang,CDELC,,,,,8,REGULAR,,
250820C003,KLS,8/20/2025,PICKUP,A8537ZF,Serang,Banten,,,Customer,7,2.38,,6,181500,776820,,Serang,PICKUP,,,,,8,REGULAR,,
250820C004,KLS,8/20/2025,CDELC,A8910VB,Jakarta,Jabodetabek,,,Customer,7,1.11,,7,141000,911420,,Jakarta,CDELC,,,,,8,REGULAR,,
250820C005,KLS,8/20/2025,CDELC,A8759VB,Serang,Banten,,,Customer,14,2.49,,8,369500,1139920,,Serang,CDELC,,,,,8,REGULAR,,
250820C008,KLS,8/20/2025,CDELC,A8801XZ,Tangerang,Jabodetabek,,,Customer,6,0.87,,7,178500,813953,,Tangerang,CDELC,,,,,8,REGULAR,,
250820C009,KLS,8/20/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,3,0.42,,4,122500,892920,,Jakarta,CDELC,,,,,8,REGULAR,,
250820C010,KLS,8/20/2025,CDELC,A8020VC,Jakarta,Jabodetabek,,,Customer,8,2.57,,7,65000,835420,,Jakarta,CDELC,,,,,8,REGULAR,,
250820C011,KLS,8/20/2025,PICKUP,B9710SCE.,Jakarta,Jabodetabek,,,Customer,1,5.0,,2,,288743,,Jakarta,PICKUP,,,,,8,REGULAR,,
250820C033,KLS,8/20/2025,#N/A,A8721ZV,Bekasi,Jabodetabek,,,Customer,6,3.0,,2,131300,479493,,Bekasi,#N/A,,,,,8,REGULAR,,
250820C034,KLS,8/20/2025,PICKUP,A8876ZX,Bekasi,Jabodetabek,,,Customer,12,5.0,,6,133600,438036,,Bekasi,PICKUP,,,,,8,REGULAR,,
250820C032,KLS,8/20/2025,CDELC,A8469VX,Jakarta,Jabodetabek,,,Customer,,11.0,,1,79724,477884,,Jakarta,CDELC,,,,,8,REGULAR,,
250820X003,KLS,8/20/2025,CDDLC,A8976XY,Tangerang,Jabodetabek,,,Other Delivery,1,13.0,,1,261372,692699,,Tangerang,CDDLC,,,,,8,REGULAR,,
250821C001,KLS,8/21/2025,CDDLC,A8908XY,Bekasi,Jabodetabek,,,Customer,18,4.41,,11,205488,858928,,Bekasi,CDDLC,,,,,8,REGULAR,,
250821C002,KLS,8/21/2025,CDELC,A8432ZS,Bogor,Jabodetabek,,,Customer,7,11.0,,7,304240,1046010,,Bogor,CDELC,,,,,8,REGULAR,,
250821C003,KLS,8/21/2025,PICKUP,A8983VB,Jakarta,Jabodetabek,,,Customer,4,0.49,,4,157900,531660,,Jakarta,PICKUP,,,,,8,REGULAR,,
250821C004,KLS,8/21/2025,CDELC,A8469VX,Jakarta,Jabodetabek,,,Customer,21,6.0,,11,244780,885300,,Jakarta,CDELC,,,,,8,REGULAR,,
250821C005,KLS,8/21/2025,PICKUP,A8876ZX,Bekasi,Jabodetabek,,,Customer,26,1.52,,11,131900,678696,,Bekasi,PICKUP,,,,,8,REGULAR,,
250821C006,KLS,8/21/2025,CDELC,A8476VC,Bekasi,Jabodetabek,,,Customer,20,4.12,,11,145540,780260,,Bekasi,CDELC,,,,,8,REGULAR,,
250821C007,KLS,8/21/2025,CDDLC,A8288YX,Bekasi,Jabodetabek,,,Customer,13,1.91,,9,77180,750867,,Bekasi,CDDLC,,,,,8,REGULAR,,
250821C008,KLS,8/21/2025,PICKUP,B9642SCE,Bogor,Jabodetabek,,,Customer,10,0.75,,8,164900,500027,,Bogor,PICKUP,,,,,8,REGULAR,,
250821C009,KLS,8/21/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,17,1.88,,10,147700,763820,,Jakarta,PICKUP,,,,,8,REGULAR,,
250821C010,KLS,8/21/2025,CDELC,A8098ZH,Purwakarta,Jawa Barat,,,Customer,23,0.64,,10,272860,978747,,Purwakarta,CDELC,,,,,8,REGULAR,,
250821C011,KLS,8/21/2025,PICKUP,B9320SCE,Bogor,Jabodetabek,,,Customer,16,0.74,,8,258200,586700,,Bogor,PICKUP,,,,,8,REGULAR,,
250821C012,KLS,8/21/2025,PICKUP,A8504ZX,Depok,Jabodetabek,,,Customer,13,1.61,,8,205000,521460,,Depok,PICKUP,,,,,8,REGULAR,,
250821C013,KLS,8/21/2025,CDELC,A8503ZX,Cikarang,Jabodetabek,,,Customer,8,0.38,,4,89144,483971,,Cikarang,CDELC,,,,,8,REGULAR,,
250821C014,KLS,8/21/2025,#N/A,A8721ZV,Cikarang,Jabodetabek,,,Customer,16,2.73,,11,107700,698253,,Cikarang,#N/A,,,,,8,REGULAR,,
250821C015,KLS,8/21/2025,CDELC,A8002XW,Bekasi,Jabodetabek,,,Customer,17,5.45,,13,104012,741199,,Bekasi,CDELC,,,,,8,REGULAR,,
250821C016,KLS,8/21/2025,CDELC,A8046ZX,Bekasi,Jabodetabek,,,Customer,22,1.79,,12,146940,541767,,Bekasi,CDELC,,,,,8,REGULAR,,
250821C030,KLS,8/21/2025,PICKUP,A8001XW,Jakarta,Jabodetabek,,,Customer,9,0.46,,7,301000,859820,,Jakarta,PICKUP,,,,,8,REGULAR,,
250821C031,KLS,8/21/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,7,0.49,,4,382096,776923,,Purwakarta,CDELC,,,,,8,REGULAR,,
250821C034,KLS,8/21/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,7,0.14,,6,16300,273710,,Cikarang,MOTOR,,,,,8,REGULAR,,
250821C035,KLS,8/21/2025,CDELC,A8698XZ,Bekasi,Jabodetabek,,,Customer,10,11.0,,6,,401227,,Bekasi,CDELC,,,,,8,REGULAR,,
250820C035,KLS,8/21/2025,CDDLC,A8961VB,Bekasi,Jabodetabek,,,Customer,5,5.02,,1,257432,812425,,Bekasi,CDDLC,,,,,8,REGULAR,,
250820C036,KLS,8/21/2025,CDELC,A8339ZS,Bekasi,Jabodetabek,,,Customer,4,8.0,,1,199304,707264,,Bekasi,CDELC,,,,,8,REGULAR,,
250821C018,KLS,8/21/2025,WINGBOX,B9068BEN,Jakarta,Jabodetabek,,,Customer,13,0.31,,1,351916,765140,,Jakarta,WINGBOX,,,,,8,REGULAR,,
250821L001,KLS,8/21/2025,PICKUP,A8373VC,Sukabumi,Jawa Barat,,,Store,26,1.79,,1,392200,920260,,Sukabumi,PICKUP,,,,,8,REGULAR,,
250821C019,KLS,8/21/2025,CDELC,A8912VB,Tangerang,Jabodetabek,,,Customer,12,1.01,,7,168000,918013,,Tangerang,CDELC,,,,,8,REGULAR,,
250821C024,KLS,8/21/2025,CDELC,A8910VB,Tangerang,Jabodetabek,,,Customer,4,0.68,,4,121000,891420,,Tangerang,CDELC,,,,,8,REGULAR,,
250821C025,KLS,8/21/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,10,4.73,,10,144000,914420,,Jakarta,CDELC,,,,,8,REGULAR,,
250821C026,KLS,8/21/2025,PICKUP,A8537ZF,Tangerang,Jabodetabek,,,Customer,5,0.6,,4,182000,534960,,Tangerang,PICKUP,,,,,8,REGULAR,,
250821C028,KLS,8/21/2025,CDELC,A8721VB,Jakarta,Jabodetabek,,,Customer,6,0.83,,10,153000,923420,,Jakarta,CDELC,,,,,8,REGULAR,,
250821C029,KLS,8/21/2025,CDELC,A8801XZ,Tangerang,Jabodetabek,,,Customer,5,0.72,,2,123500,758953,,Tangerang,CDELC,,,,,8,REGULAR,,
250821C021,KLS,8/21/2025,CDELC,A8759VB,Cilegon,Banten,,,Customer,5,8.27,,7,371500,1141920,,Cilegon,CDELC,,,,,8,REGULAR,,
250821C023,KLS,8/21/2025,CDELC,A8020VC,Tangerang,Jabodetabek,,,Customer,8,11.0,,6,161500,931920,,Tangerang,CDELC,,,,,8,REGULAR,,
250821C017,KLS,8/21/2025,CDELC,A8757VB,Jakarta,Jabodetabek,,,Customer,9,11.0,,6,151000,921420,,Jakarta,CDELC,,,,,8,REGULAR,,
250821C027,KLS,8/21/2025,CDELC,A8437ZH,Jakarta,Jabodetabek,,,Customer,9,11.0,,7,164500,517460,,Jakarta,CDELC,,,,,8,REGULAR,,
250821C020,KLS,8/21/2025,PICKUP,A8481ZH,Jakarta,Jabodetabek,,,Customer,4,5.0,,7,171000,876887,,Jakarta,PICKUP,,,,,8,REGULAR,,
250821C032,KLS,8/21/2025,CDDLC,A8976XY,Serang,Banten,,,Customer,2,16.0,,2,349536,1023223,,Serang,CDDLC,,,,,8,REGULAR,,
250821C033,KLS,8/21/2025,CDDLC,B9190SDB,Jakarta,Jabodetabek,,,Customer,1,13.0,,1,247100,685693,,Jakarta,CDDLC,,,,,8,REGULAR,,
250821C036,KLS,8/21/2025,CDELC,A8159ZC,Jakarta,Jabodetabek,,,Customer,8,4.34,,1,171600,596827,,Jakarta,CDELC,,,,,8,REGULAR,,
250821C022,KLS,8/21/2025,PICKUP,B9710SCE.,Serang,Banten,,,Customer,3,0.58,,4,,288743,,Serang,PICKUP,,,,,8,REGULAR,,
250822C010,KLS,8/22/2025,CDELC,A8002XW,Bogor,Jabodetabek,,,Customer,13,4.59,,6,181716,818903,,Bogor,CDELC,,,,,8,REGULAR,,
250822C005,KLS,8/22/2025,PICKUP,A8017VC,Jakarta,Jabodetabek,,,Customer,16,1.92,,10,225800,753860,,Jakarta,PICKUP,,,,,8,REGULAR,,
250822C015,KLS,8/22/2025,CDELC,A8020VC,Jakarta,Jabodetabek,,,Customer,13,1.54,,11,129000,899420,,Jakarta,CDELC,,,,,8,REGULAR,,
250822C001,KLS,8/22/2025,CDELC,A8046ZX,Bekasi,Jabodetabek,,,Customer,19,1.47,,12,53886,691073,,Bekasi,CDELC,,,,,8,REGULAR,,
250822C027,KLS,8/22/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,10,0.66,,5,173952,568779,,Purwakarta,CDELC,,,,,8,REGULAR,,
250822C028,KLS,8/22/2025,CDELC,A8098ZH,Jakarta,Jabodetabek,,,Customer,9,1.76,,6,221396,927283,,Jakarta,CDELC,,,,,8,REGULAR,,
250822C044,KLS,8/22/2025,CDELC,A8159ZC,Jakarta,Jabodetabek,,,Customer,1,0.87,,1,129364,554591,,Jakarta,CDELC,,,,,8,REGULAR,,
250822L001,KLS,8/22/2025,CDDLC,A8288YX,Bandung,Jawa Barat,,,Store,59,11.2,,1,819500,1250827,,Bandung,CDDLC,,,,,8,REGULAR,,
250822C013,KLS,8/22/2025,CDELC,A8339ZS,Jakarta,Jabodetabek,,,Customer,11,2.75,,5,120388,628348,,Jakarta,CDELC,,,,,8,REGULAR,,
250822C029,KLS,8/22/2025,PICKUP,A8373VC,Bogor,Jabodetabek,,,Customer,4,0.39,,4,302900,830960,,Bogor,PICKUP,,,,,8,REGULAR,,
250822C034,KLS,8/22/2025,CDELC,A8432ZS,Jakarta,Jabodetabek,,,Customer,7,5.28,,4,238332,980102,,Jakarta,CDELC,,,,,8,REGULAR,,
250822C020,KLS,8/22/2025,PICKUP,A8437ZH,Tangerang,Jabodetabek,,,Customer,12,1.32,,12,200000,795320,,Tangerang,PICKUP,,,,,8,REGULAR,,
250822C012,KLS,8/22/2025,CDELC,A8469VX,Depok,Jabodetabek,,,Customer,16,1.33,,7,221696,619856,,Depok,CDELC,,,,,8,REGULAR,,
250822C035,KLS,8/22/2025,CDELC,A8476VC,Bekasi,Jabodetabek,,,Customer,5,11.0,,3,192508,584868,,Bekasi,CDELC,,,,,8,REGULAR,,
250822C023,KLS,8/22/2025,CDELC,A8481ZH,Tangerang,Jabodetabek,,,Customer,4,11.0,,9,124000,829887,,Tangerang,CDELC,,,,,8,REGULAR,,
250822C033,KLS,8/22/2025,CDELC,A8503ZX,Depok,Jabodetabek,,,Customer,6,1.83,,3,222756,617583,,Depok,CDELC,,,,,8,REGULAR,,
250822C003,KLS,8/22/2025,PICKUP,A8504ZX,Bekasi,Jabodetabek,,,Customer,10,0.58,,5,120900,437360,,Bekasi,PICKUP,,,,,8,REGULAR,,
250822C025,KLS,8/22/2025,PICKUP,A8537ZF,Serang,Banten,,,Customer,5,0.68,,3,200500,553460,,Serang,PICKUP,,,,,8,REGULAR,,
250822C006,KLS,8/22/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,6,5.0,,5,151900,525660,,Jakarta,PICKUP,,,,,8,REGULAR,,
250822C039,KLS,8/22/2025,CDDLC,A8618VX,Jakarta,Jabodetabek,,,Customer,,16.0,,,,437460,,Jakarta,CDDLC,,,,,8,REGULAR,,
250822C026,KLS,8/22/2025,FUSO,A8637VA,Jakarta,Jabodetabek,,,Customer,12,34.0,,2,,583727,,Jakarta,FUSO,,,,,8,REGULAR,,
250822C019,KLS,8/22/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,8,0.68,,8,160000,930420,,Jakarta,CDELC,,,,,8,REGULAR,,
250822C022,KLS,8/22/2025,CDELC,A8721VB,Tangerang,Jabodetabek,,,Customer,10,2.69,,6,143000,913420,,Tangerang,CDELC,,,,,8,REGULAR,,
250822C030,KLS,8/22/2025,PICKUP,A8721ZV,Bekasi,Jabodetabek,,,Customer,7,1.74,,6,88800,679353,,Bekasi,PICKUP,,,,,8,REGULAR,,
250822C021,KLS,8/22/2025,CDELC,A8757VB,Tangerang,Jabodetabek,,,Customer,,11.0,,10,171000,941420,,Tangerang,CDELC,,,,,8,REGULAR,,
250822C014,KLS,8/22/2025,CDELC,A8759VB,Cilegon,Banten,,,Customer,15,1.93,,4,327000,1097420,,Cilegon,CDELC,,,,,8,REGULAR,,
250822C024,KLS,8/22/2025,CDELC,A8801XZ,Tangerang,Jabodetabek,,,Customer,5,8.0,,5,134000,769453,,Tangerang,CDELC,,,,,8,REGULAR,,
250822C042,KLS,8/22/2025,PICKUP,A8876ZX,Bekasi,Jabodetabek,,,Customer,14,5.0,,5,222200,526636,,Bekasi,PICKUP,,,,,8,REGULAR,,
250822C009,KLS,8/22/2025,CDDLC,A8908XY,Cikarang,Jabodetabek,,,Customer,26,2.61,,9,66232,719672,,Cikarang,CDDLC,,,,,8,REGULAR,,
250822C016,KLS,8/22/2025,CDELC,A8910VB,Jakarta,Jabodetabek,,,Customer,13,1.3,,9,248000,1018420,,Jakarta,CDELC,,,,,8,REGULAR,,
250822C018,KLS,8/22/2025,CDELC,A8912VB,Jakarta,Jabodetabek,,,Customer,2,11.0,,4,182500,932513,,Jakarta,CDELC,,,,,8,REGULAR,,
250822C040,KLS,8/22/2025,CDDLC,A8955XY,Cilegon,Banten,,,Customer,1,9.83,,1,669532,1343219,,Cilegon,CDDLC,,,,,8,REGULAR,,
250822C038,KLS,8/22/2025,CDDLC,A8961VB,Jakarta,Jabodetabek,,,Customer,7,9.85,,1,235976,790969,,Jakarta,CDDLC,,,,,8,REGULAR,,
250822C041,KLS,8/22/2025,CDDLC,A8976XY,Serang,Banten,,,Customer,1,16.0,,1,451540,882867,,Serang,CDDLC,,,,,8,REGULAR,,
250822C008,KLS,8/22/2025,PICKUP,A8983VB,Bekasi,Jabodetabek,,,Customer,11,0.9,,6,171200,544960,,Bekasi,PICKUP,,,,,8,REGULAR,,
250822C045,KLS,8/22/2025,PICKUP,A8984VB,Jakarta,Jabodetabek,,,Customer,1,3.0,,1,,342893,,Jakarta,PICKUP,,,,,8,REGULAR,,
250822C043,KLS,8/22/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,5,0.14,,2,7700,265110,,Cikarang,MOTOR,,,,,8,REGULAR,,
250822C036,KLS,8/22/2025,CDELC,B9044BRO,Jakarta,Jabodetabek,,,Customer,9,2.39,,7,145276,800860,,Jakarta,CDELC,,,,,8,REGULAR,,
250822C037,KLS,8/22/2025,WINGBOX,B9068BEN,Serang,Banten,,,Customer,1,42.0,,1,506956,920180,,Serang,WINGBOX,,,,,8,REGULAR,,
250822C002,KLS,8/22/2025,CDDLC,B9190SDB,Cikarang,Jabodetabek,,,Customer,17,5.43,,11,140152,821105,,Cikarang,CDDLC,,,,,8,REGULAR,,
250822C011,KLS,8/22/2025,PICKUP,B9320SCE,Bogor,Jabodetabek,,,Customer,15,1.04,,6,239500,568000,,Bogor,PICKUP,,,,,8,REGULAR,,
250822C007,KLS,8/22/2025,PICKUP,B9642SCE,Purwakarta,Jawa Barat,,,Customer,17,1.3,,8,209000,544127,,Purwakarta,PICKUP,,,,,8,REGULAR,,
250822C017,KLS,8/22/2025,PICKUP,B9710SCE.,Jakarta,Jabodetabek,,,Customer,15,1.32,,9,,531103,,Jakarta,PICKUP,,,,,8,REGULAR,,
250823C002,KLS,8/23/2025,CDELC,A8046ZX,Bekasi,Jabodetabek,,,Customer,17,2.43,,6,132472,769659,,Bekasi,CDELC,,,,,8,REGULAR,,
250823C009,KLS,8/23/2025,CDELC,A8098ZH,Bogor,Jabodetabek,,,Customer,6,0.66,,2,263556,969443,,Bogor,CDELC,,,,,8,REGULAR,,
250823C014,KLS,8/23/2025,CDELC,A8339ZS,Jakarta,Jabodetabek,,,Customer,3,3.34,,1,209540,959860,,Jakarta,CDELC,,,,,8,REGULAR,,
250823C004,KLS,8/23/2025,CDELC,A8469VX,Depok,Jabodetabek,,,Customer,9,1.39,,3,170008,810528,,Depok,CDELC,,,,,8,REGULAR,,
250823C003,KLS,8/23/2025,CDELC,A8476VC,Purwakarta,Jawa Barat,,,Customer,14,1.95,,6,179680,814400,,Purwakarta,CDELC,,,,,8,REGULAR,,
250823C011,KLS,8/23/2025,CDELC,A8503ZX,Tangerang,Jabodetabek,,,Customer,7,2.53,,4,240812,877999,,Tangerang,CDELC,,,,,8,REGULAR,,
250823C005,KLS,8/23/2025,PICKUP,A8504ZX,Jakarta,Jabodetabek,,,Customer,7,5.0,,2,148400,707220,,Jakarta,PICKUP,,,,,8,REGULAR,,
250823C012,KLS,8/23/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,4,4.28,,4,156600,772720,,Jakarta,PICKUP,,,,,8,REGULAR,,
250823C007,KLS,8/23/2025,CDELC,A8721ZV,Jakarta,Jabodetabek,,,Customer,4,11.0,,4,236900,827453,,Jakarta,CDELC,,,,,8,REGULAR,,
250823L002,KLS,8/23/2025,CDDLC,A8908XY,Cirebon,Jawa Barat,,,Store,33,7.77,,1,807000,1218080,,Cirebon,CDDLC,,,,,8,REGULAR,,
250823C001,KLS,8/23/2025,CDDLC,A8911XY,Tangerang,Jabodetabek,,,Customer,9,2.86,,6,311392,955079,,Tangerang,CDDLC,,,,,8,REGULAR,,
250823C013,KLS,8/23/2025,CDDLC,A8961VB,Bekasi,Jabodetabek,,,Customer,1,7.47,,1,249708,1047061,,Bekasi,CDDLC,,,,,8,REGULAR,,
250823C008,KLS,8/23/2025,CDDLC,B9190SDB,Serang,Banten,,,Customer,10,0.59,,3,489376,1170329,,Serang,CDDLC,,,,,8,REGULAR,,
250825C033,KLS,8/25/2025,PICKUP,A8001XW,Bekasi,Jabodetabek,,,Customer,14,5.0,,9,154300,470760,,Bekasi,PICKUP,,,,,8,REGULAR,,
250825C017,KLS,8/25/2025,PICKUP,A8017VC,Bogor,Jabodetabek,,,Customer,5,0.65,,4,,528060,,Bogor,PICKUP,,,,,8,REGULAR,,
250825C013,KLS,8/25/2025,CDELC,A8020VC,Cilegon,Banten,,,Customer,9,1.76,,4,476000,1246420,,Cilegon,CDELC,,,,,8,REGULAR,,
250825C001,KLS,8/25/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,13,0.8,,11,217360,854547,,Purwakarta,CDELC,,,,,8,REGULAR,,
250825C025,KLS,8/25/2025,CDELC,A8098ZH,Jakarta,Jabodetabek,,,Customer,5,5.27,,4,181812,887699,,Jakarta,CDELC,,,,,8,REGULAR,,
250825C020,KLS,8/25/2025,CDELC,A8159ZC,Cikarang,Jabodetabek,,,Customer,9,0.99,,5,144976,721129,,Cikarang,CDELC,,,,,8,REGULAR,,
250825C039,KLS,8/25/2025,CDELC,A8159ZC,Bekasi,Jabodetabek,,,Customer,1,2.2,,1,144976,721129,,Bekasi,CDELC,,,,,8,REGULAR,,
250824L004,KLS,8/25/2025,CDDLC,A8288YX,Bandung,Jawa Barat,,,Store,1,1.1,,1,813500,1244827,,Bandung,CDDLC,,,,,8,REGULAR,,
250825C014,KLS,8/25/2025,CDELC,A8339ZS,Bekasi,Jabodetabek,,,Customer,11,0.82,,9,109392,859712,,Bekasi,CDELC,,,,,8,REGULAR,,
250825C019,KLS,8/25/2025,CDELC,A8432ZS,Cikarang,Jabodetabek,,,Customer,13,2.65,,8,79016,820786,,Cikarang,CDELC,,,,,8,REGULAR,,
250825C006,KLS,8/25/2025,PICKUP,A8437ZH,Tangerang,Jabodetabek,,,Customer,3,0.29,,3,157000,509960,,Tangerang,PICKUP,,,,,8,REGULAR,,
250825C021,KLS,8/25/2025,CDELC,A8469VX,Depok,Jabodetabek,,,Customer,27,4.21,,9,294608,935128,,Depok,CDELC,,,,,8,REGULAR,,
250825C027,KLS,8/25/2025,CDELC,A8476VC,Bekasi,Jabodetabek,,,Customer,6,11.0,,5,158516,793236,,Bekasi,CDELC,,,,,8,REGULAR,,
250825C011,KLS,8/25/2025,CDELC,A8481ZH,Jakarta,Jabodetabek,,,Customer,3,0.73,,3,117500,823387,,Jakarta,CDELC,,,,,8,REGULAR,,
250825C023,KLS,8/25/2025,CDELC,A8503ZX,Jakarta,Jabodetabek,,,Customer,8,3.4,,4,212084,849271,,Jakarta,CDELC,,,,,8,REGULAR,,
250825C002,KLS,8/25/2025,PICKUP,A8504ZX,Purwakarta,Jawa Barat,,,Customer,17,0.72,,9,197000,513460,,Purwakarta,PICKUP,,,,,8,REGULAR,,
250825C031,KLS,8/25/2025,CDELC,A8537ZF,Jakarta,Jabodetabek,,,Customer,,11.0,,5,139000,491960,,Jakarta,CDELC,,,,,8,REGULAR,,
250825C024,KLS,8/25/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,6,5.0,,5,123800,497560,,Jakarta,PICKUP,,,,,8,REGULAR,,
250825C009,KLS,8/25/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,6,7.43,,6,159000,929420,,Jakarta,CDELC,,,,,8,REGULAR,,
250825C030,KLS,8/25/2025,CDELC,A8721VB,Jakarta,Jabodetabek,,,Customer,2,0.72,,4,138000,908420,,Jakarta,CDELC,,,,,8,REGULAR,,
250825C038,KLS,8/25/2025,#N/A,A8721ZV,Jakarta,Jabodetabek,,,Customer,1,1.69,,1,194800,542993,,Jakarta,#N/A,,,,,8,REGULAR,,
250825C008,KLS,8/25/2025,PICKUP,A8757VB,Serang,Banten,,,Customer,11,1.27,,7,195500,965920,,Serang,PICKUP,,,,,8,REGULAR,,
250825C010,KLS,8/25/2025,CDELC,A8759VB,Jakarta,Jabodetabek,,,Customer,6,2.01,,8,189500,959920,,Jakarta,CDELC,,,,,8,REGULAR,,
250825C003,KLS,8/25/2025,CDELC,A8801XZ,Tangerang,Jabodetabek,,,Customer,5,1.1,,5,157500,792953,,Tangerang,CDELC,,,,,8,REGULAR,,
250825C015,KLS,8/25/2025,PICKUP,A8876ZX,Bogor,Jabodetabek,,,Customer,4,0.35,,3,187000,491436,,Bogor,PICKUP,,,,,8,REGULAR,,
250824L005,KLS,8/25/2025,CDDLC,A8908XY,Bandung,Jawa Barat,,,Store,2,15.9,,1,831500,1242580,,Bandung,CDDLC,,,,,8,REGULAR,,
250825C007,KLS,8/25/2025,CDELC,A8910VB,Tangerang,Jabodetabek,,,Customer,3,5.33,,7,114500,884920,,Tangerang,CDELC,,,,,8,REGULAR,,
250825C004,KLS,8/25/2025,CDELC,A8912VB,Tangerang,Jabodetabek,,,Customer,6,0.42,,12,166000,916013,,Tangerang,CDELC,,,,,8,REGULAR,,
250825C018,KLS,8/25/2025,CDDLC,A8955XY,Bekasi,Jabodetabek,,,Customer,11,1.76,,10,91324,765011,,Bekasi,CDDLC,,,,,8,REGULAR,,
250825C035,KLS,8/25/2025,CDDLC,A8961VB,Jakarta,Jabodetabek,,,Customer,4,4.89,,1,263940,818933,,Jakarta,CDDLC,,,,,8,REGULAR,,
250825C026,KLS,8/25/2025,CDDLC,A8976XY,Bekasi,Jabodetabek,,,Customer,10,5.78,,7,139780,813467,,Bekasi,CDDLC,,,,,8,REGULAR,,
250825C028,KLS,8/25/2025,PICKUP,A8983VB,Subang,Jawa Barat,,,Customer,2,0.81,,2,323500,697260,,Subang,PICKUP,,,,,8,REGULAR,,
250825C034,KLS,8/25/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,4,0.14,,3,10800,268210,,Cikarang,MOTOR,,,,,8,REGULAR,,
250825C022,KLS,8/25/2025,CDELC,B9044BRO,Jakarta,Jabodetabek,,,Customer,1,7.04,,1,204464,860048,,Jakarta,CDELC,,,,,8,REGULAR,,
250825C012,KLS,8/25/2025,WINGBOX,B9070BEN,Jakarta,Jabodetabek,,,Customer,13,42.0,,1,,413224,,Jakarta,WINGBOX,,,,,8,REGULAR,,
250825C036,KLS,8/25/2025,CDDLC,B9190SDB,Serang,Banten,,,Customer,1,1.1,,1,388220,826813,,Serang,CDDLC,,,,,8,REGULAR,,
250825C037,KLS,8/25/2025,PICKUP,B9320SCE,Jakarta,Jabodetabek,,,Customer,12,2.1,,7,269400,840260,,Jakarta,PICKUP,,,,,8,REGULAR,,
250825C016,KLS,8/25/2025,PICKUP,B9642SCE,Bogor,Jabodetabek,,,Customer,4,5.0,,4,327500,662627,,Bogor,PICKUP,,,,,8,REGULAR,,
250825C005,KLS,8/25/2025,PICKUP,B9710SCE.,Tangerang,Jabodetabek,,,Customer,7,1.15,,7,,531103,,Tangerang,PICKUP,,,,,8,REGULAR,,
250826C039,KLS,8/26/2025,PICKUP,A8001XW,Bekasi,Jabodetabek,,,Customer,5,5.0,,3,111800,670620,,Bekasi,PICKUP,,,,,8,REGULAR,,
250826C029,KLS,8/26/2025,PICKUP,A8017VC,Jakarta,Jabodetabek,,,Customer,7,5.0,,5,60100,588160,,Jakarta,PICKUP,,,,,8,REGULAR,,
250826C018,KLS,8/26/2025,CDELC,A8020VC,Cilegon,Banten,,,Customer,24,2.84,,4,312000,1082420,,Cilegon,CDELC,,,,,8,REGULAR,,
250826C028,KLS,8/26/2025,CDELC,A8046ZX,Bekasi,Jabodetabek,,,Customer,18,2.92,,6,132372,769559,,Bekasi,CDELC,,,,,8,REGULAR,,
250826C020,KLS,8/26/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,8,1.19,,6,164704,801891,,Purwakarta,CDELC,,,,,8,REGULAR,,
250826C004,KLS,8/26/2025,CDELC,A8098ZH,Depok,Jabodetabek,,,Customer,16,1.19,,9,187892,893779,,Depok,CDELC,,,,,8,REGULAR,,
